5310076,大阪府,大阪市北区,大淀中（次のビルを除く）,オオサカフ,オオサカシキタク,オオヨドナカ(ツギノビルヲノゾク)
5316090,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（地階・階層不明）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(チカイ・カイソウフメイ)
5316001,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（１階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(1カイ)
5316002,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（２階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(2カイ)
5316003,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（３階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(3カイ)
5316004,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（４階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(4カイ)
5316005,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（５階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(5カイ)
5316006,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（６階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(6カイ)
5316007,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（７階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(7カイ)
5316008,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（８階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(8カイ)
5316009,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（９階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(9カイ)
5316010,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（１０階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(10カイ)
5316011,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（１１階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(11カイ)
5316012,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（１２階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(12カイ)
5316013,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（１３階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(13カイ)
5316014,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（１４階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(14カイ)
5316015,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（１５階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(15カイ)
5316016,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（１６階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(16カイ)
5316017,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（１７階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(17カイ)
5316018,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（１８階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(18カイ)
5316019,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（１９階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(19カイ)
5316020,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（２０階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(20カイ)
5316021,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（２１階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(21カイ)
5316022,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（２２階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(22カイ)
5316023,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（２３階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(23カイ)
5316024,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（２４階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(24カイ)
5316025,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（２５階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(25カイ)
5316026,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（２６階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(26カイ)
5316027,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（２７階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(27カイ)
5316028,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（２８階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(28カイ)
5316029,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（２９階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(29カイ)
5316030,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（３０階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(30カイ)
5316031,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（３１階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(31カイ)
5316032,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（３２階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(32カイ)
5316033,大阪府,大阪市北区,大淀中梅田スカイビルタワーイースト（３３階）,オオサカフ,オオサカシキタク,オオヨドナカウメダスカイビルタワーイースト(33カイ)
