8600801,熊本県,熊本市中央区,安政町,クマモトケン,クマモトシチュウオウク,アンセイマチ
8600841,熊本県,熊本市中央区,井川淵町,クマモトケン,クマモトシチュウオウク,イガワブチマチ
8600043,熊本県,熊本市中央区,板屋町,クマモトケン,クマモトシチュウオウク,イタヤマチ
8600031,熊本県,熊本市中央区,魚屋町,クマモトケン,クマモトシチュウオウク,ウオヤマチ
8600077,熊本県,熊本市中央区,内坪井町,クマモトケン,クマモトシチュウオウク,ウチツボイマチ
8600026,熊本県,熊本市中央区,鍛冶屋町,クマモトケン,クマモトシチュウオウク,カジヤマチ
8600021,熊本県,熊本市中央区,上鍛冶屋町,クマモトケン,クマモトシチュウオウク,カミカジヤマチ
8600845,熊本県,熊本市中央区,上通町,クマモトケン,クマモトシチュウオウク,カミトオリチョウ
8600847,熊本県,熊本市中央区,上林町,クマモトケン,クマモトシチュウオウク,カミバヤシマチ
8600804,熊本県,熊本市中央区,辛島町,クマモトケン,クマモトシチュウオウク,カラシマチョウ
8600039,熊本県,熊本市中央区,川端町,クマモトケン,クマモトシチュウオウク,カワバタマチ
8600023,熊本県,熊本市中央区,河原町,クマモトケン,クマモトシチュウオウク,カワラマチ
8600855,熊本県,熊本市中央区,北千反畑町,クマモトケン,クマモトシチュウオウク,キタセンダンバタマチ
8600078,熊本県,熊本市中央区,京町,クマモトケン,クマモトシチュウオウク,キョウマチ
8600081,熊本県,熊本市中央区,京町本丁,クマモトケン,クマモトシチュウオウク,キョウマチホンチョウ
8600843,熊本県,熊本市中央区,草葉町,クマモトケン,クマモトシチュウオウク,クサバチョウ
8600862,熊本県,熊本市中央区,黒髪,クマモトケン,クマモトシチュウオウク,クロカミ
8600014,熊本県,熊本市中央区,慶徳堀町,クマモトケン,クマモトシチュウオウク,ケイトクボリマチ
8600033,熊本県,熊本市中央区,紺屋阿弥陀寺町,クマモトケン,クマモトシチュウオウク,コウヤアミダジマチ
8600012,熊本県,熊本市中央区,紺屋今町,クマモトケン,クマモトシチュウオウク,コウヤイママチ
8600025,熊本県,熊本市中央区,紺屋町,クマモトケン,クマモトシチュウオウク,コウヤマチ
8600851,熊本県,熊本市中央区,子飼本町,クマモトケン,クマモトシチュウオウク,コカイホンマチ
8600042,熊本県,熊本市中央区,小沢町,クマモトケン,クマモトシチュウオウク,コザワマチ
8600003,熊本県,熊本市中央区,古城町,クマモトケン,クマモトシチュウオウク,コジョウマチ
8600076,熊本県,熊本市中央区,壺川,クマモトケン,クマモトシチュウオウク,コセン
8600813,熊本県,熊本市中央区,琴平,クマモトケン,クマモトシチュウオウク,コトヒラ
8600814,熊本県,熊本市中央区,琴平本町,クマモトケン,クマモトシチュウオウク,コトヒラホンマチ
