zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
5200000,滋賀県,大津市,,シガケン,オオツシ,,滋賀県大津市
5200001,滋賀県,大津市,蓮池町,シガケン,オオツシ,ハスイケチョウ,滋賀県大津市蓮池町
5200002,滋賀県,大津市,際川,シガケン,オオツシ,サイガワ,滋賀県大津市際川
5200003,滋賀県,大津市,あかね町,シガケン,オオツシ,アカネチョウ,滋賀県大津市あかね町
5200004,滋賀県,大津市,見世,シガケン,オオツシ,ミセ,滋賀県大津市見世
5200005,滋賀県,大津市,高砂町,シガケン,オオツシ,タカサゴチョウ,滋賀県大津市高砂町
5200006,滋賀県,大津市,滋賀里,シガケン,オオツシ,シガサト,滋賀県大津市滋賀里
5200011,滋賀県,大津市,南志賀,シガケン,オオツシ,ミナミシガ,滋賀県大津市南志賀
5200012,滋賀県,大津市,鏡が浜,シガケン,オオツシ,カガミガハマ,滋賀県大津市鏡が浜
5200013,滋賀県,大津市,勧学,シガケン,オオツシ,カンガク,滋賀県大津市勧学
5200014,滋賀県,大津市,柳川,シガケン,オオツシ,ヤナガワ,滋賀県大津市柳川
5200015,滋賀県,大津市,神宮町,シガケン,オオツシ,ジングウチョウ,滋賀県大津市神宮町
5200016,滋賀県,大津市,比叡平,シガケン,オオツシ,ヒエイダイラ,滋賀県大津市比叡平
5200017,滋賀県,大津市,山中町,シガケン,オオツシ,ヤマナカチョウ,滋賀県大津市山中町
5200018,滋賀県,大津市,南滋賀町,シガケン,オオツシ,ミナミシガチョウ,滋賀県大津市南滋賀町
5200021,滋賀県,大津市,二本松,シガケン,オオツシ,ニホンマツ,滋賀県大津市二本松
5200022,滋賀県,大津市,柳が崎,シガケン,オオツシ,ヤナガサキ,滋賀県大津市柳が崎
5200023,滋賀県,大津市,茶が崎,シガケン,オオツシ,チャガサキ,滋賀県大津市茶が崎
5200024,滋賀県,大津市,松山町,シガケン,オオツシ,マツヤマチョウ,滋賀県大津市松山町
5200025,滋賀県,大津市,皇子が丘,シガケン,オオツシ,オウジガオカ,滋賀県大津市皇子が丘
5200026,滋賀県,大津市,桜野町,シガケン,オオツシ,サクラノチョウ,滋賀県大津市桜野町
5200027,滋賀県,大津市,錦織,シガケン,オオツシ,ニシコオリ,滋賀県大津市錦織
5200028,滋賀県,大津市,千石台,シガケン,オオツシ,センゴクダイ,滋賀県大津市千石台
5200031,滋賀県,大津市,尾花川,シガケン,オオツシ,オバナガワ,滋賀県大津市尾花川
5200032,滋賀県,大津市,観音寺,シガケン,オオツシ,カンノンジ,滋賀県大津市観音寺
5200033,滋賀県,大津市,大門通,シガケン,オオツシ,ダイモンドオリ,滋賀県大津市大門通
5200034,滋賀県,大津市,三井寺町,シガケン,オオツシ,ミイデラチョウ,滋賀県大津市三井寺町
5200035,滋賀県,大津市,小関町,シガケン,オオツシ,コゼキチョウ,滋賀県大津市小関町
5200036,滋賀県,大津市,園城寺町,シガケン,オオツシ,オンジョウジチョウ,滋賀県大津市園城寺町
5200037,滋賀県,大津市,御陵町,シガケン,オオツシ,ゴリョウチョウ,滋賀県大津市御陵町
5200038,滋賀県,大津市,山上町,シガケン,オオツシ,ヤマガミチョウ,滋賀県大津市山上町
5200041,滋賀県,大津市,浜町,シガケン,オオツシ,ハママチ,滋賀県大津市浜町
5200042,滋賀県,大津市,島の関,シガケン,オオツシ,シマノセキ,滋賀県大津市島の関
5200043,滋賀県,大津市,中央,シガケン,オオツシ,チュウオウ,滋賀県大津市中央
5200044,滋賀県,大津市,京町,シガケン,オオツシ,キョウマチ,滋賀県大津市京町
5200045,滋賀県,大津市,札の辻,シガケン,オオツシ,フダノツジ,滋賀県大津市札の辻
5200046,滋賀県,大津市,長等,シガケン,オオツシ,ナガラ,滋賀県大津市長等
5200047,滋賀県,大津市,浜大津,シガケン,オオツシ,ハマオオツ,滋賀県大津市浜大津
5200051,滋賀県,大津市,梅林,シガケン,オオツシ,ウメバヤシ,滋賀県大津市梅林
5200052,滋賀県,大津市,朝日が丘,シガケン,オオツシ,アサヒガオカ,滋賀県大津市朝日が丘
5200053,滋賀県,大津市,音羽台,シガケン,オオツシ,オトワダイ,滋賀県大津市音羽台
5200054,滋賀県,大津市,逢坂,シガケン,オオツシ,オウサカ,滋賀県大津市逢坂
5200055,滋賀県,大津市,春日町,シガケン,オオツシ,カスガチョウ,滋賀県大津市春日町
5200056,滋賀県,大津市,末広町,シガケン,オオツシ,スエヒロチョウ,滋賀県大津市末広町
5200057,滋賀県,大津市,御幸町,シガケン,オオツシ,ミユキチョウ,滋賀県大津市御幸町
5200061,滋賀県,大津市,神出開町,シガケン,オオツシ,カミデヒラキマチ,滋賀県大津市神出開町
5200062,滋賀県,大津市,大谷町,シガケン,オオツシ,オオタニチョウ,滋賀県大津市大谷町
5200063,滋賀県,大津市,横木,シガケン,オオツシ,ヨコギ,滋賀県大津市横木
5200064,滋賀県,大津市,追分町,シガケン,オオツシ,オイワケチョウ,滋賀県大津市追分町
