zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
6840100,島根県,隠岐郡知夫村,,シマネケン,オキグンチブムラ,,島根県隠岐郡知夫村
6840101,島根県,隠岐郡知夫村,大江,シマネケン,オキグンチブムラ,オオエ,島根県隠岐郡知夫村大江
6840102,島根県,隠岐郡知夫村,郡,シマネケン,オキグンチブムラ,コオリ,島根県隠岐郡知夫村郡
6840103,島根県,隠岐郡知夫村,多沢,シマネケン,オキグンチブムラ,タタク,島根県隠岐郡知夫村多沢
6840104,島根県,隠岐郡知夫村,薄毛,シマネケン,オキグンチブムラ,ウスゲ,島根県隠岐郡知夫村薄毛
6840105,島根県,隠岐郡知夫村,仁夫,シマネケン,オキグンチブムラ,ニブ,島根県隠岐郡知夫村仁夫
6840106,島根県,隠岐郡知夫村,来居,シマネケン,オキグンチブムラ,クリイ,島根県隠岐郡知夫村来居
6840107,島根県,隠岐郡知夫村,古海,シマネケン,オキグンチブムラ,ウルミ,島根県隠岐郡知夫村古海
6840211,島根県,隠岐郡西ノ島町,浦郷,シマネケン,オキグンニシノシマチョウ,ウラゴウ,島根県隠岐郡西ノ島町浦郷
6840300,島根県,隠岐郡西ノ島町,,シマネケン,オキグンニシノシマチョウ,,島根県隠岐郡西ノ島町
6840301,島根県,隠岐郡西ノ島町,宇賀,シマネケン,オキグンニシノシマチョウ,ウカ,島根県隠岐郡西ノ島町宇賀
6840302,島根県,隠岐郡西ノ島町,別府,シマネケン,オキグンニシノシマチョウ,ベップ,島根県隠岐郡西ノ島町別府
6840303,島根県,隠岐郡西ノ島町,美田,シマネケン,オキグンニシノシマチョウ,ミタ,島根県隠岐郡西ノ島町美田
6840400,島根県,隠岐郡海士町,,シマネケン,オキグンアマチョウ,,島根県隠岐郡海士町
6840401,島根県,隠岐郡海士町,宇受賀,シマネケン,オキグンアマチョウ,ウズカ,島根県隠岐郡海士町宇受賀
6840402,島根県,隠岐郡海士町,豊田,シマネケン,オキグンアマチョウ,トヨダ,島根県隠岐郡海士町豊田
6840403,島根県,隠岐郡海士町,海士,シマネケン,オキグンアマチョウ,アマ,島根県隠岐郡海士町海士
6840404,島根県,隠岐郡海士町,福井,シマネケン,オキグンアマチョウ,フクイ,島根県隠岐郡海士町福井
6840411,島根県,隠岐郡海士町,知々井,シマネケン,オキグンアマチョウ,チチイ,島根県隠岐郡海士町知々井
6840412,島根県,隠岐郡海士町,御波,シマネケン,オキグンアマチョウ,ミナミ,島根県隠岐郡海士町御波
6840413,島根県,隠岐郡海士町,崎,シマネケン,オキグンアマチョウ,サキ,島根県隠岐郡海士町崎
6850000,島根県,隠岐郡隠岐の島町,,シマネケン,オキグンオキノシマチョウ,,島根県隠岐郡隠岐の島町
6850001,島根県,隠岐郡隠岐の島町,大久,シマネケン,オキグンオキノシマチョウ,オオク,島根県隠岐郡隠岐の島町大久
6850002,島根県,隠岐郡隠岐の島町,釜,シマネケン,オキグンオキノシマチョウ,カマ,島根県隠岐郡隠岐の島町釜
6850003,島根県,隠岐郡隠岐の島町,犬来,シマネケン,オキグンオキノシマチョウ,イヌグ,島根県隠岐郡隠岐の島町犬来
6850004,島根県,隠岐郡隠岐の島町,飯田,シマネケン,オキグンオキノシマチョウ,イイダ,島根県隠岐郡隠岐の島町飯田
6850005,島根県,隠岐郡隠岐の島町,東郷,シマネケン,オキグンオキノシマチョウ,トウゴウ,島根県隠岐郡隠岐の島町東郷
6850006,島根県,隠岐郡隠岐の島町,有木,シマネケン,オキグンオキノシマチョウ,アラキ,島根県隠岐郡隠岐の島町有木
6850007,島根県,隠岐郡隠岐の島町,池田,シマネケン,オキグンオキノシマチョウ,イケダ,島根県隠岐郡隠岐の島町池田
