zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
7200001,広島県,福山市,御幸町上岩成,ヒロシマケン,フクヤマシ,ミユキチョウカミイワナリ,広島県福山市御幸町上岩成
7200002,広島県,福山市,御幸町下岩成,ヒロシマケン,フクヤマシ,ミユキチョウシモイワナリ,広島県福山市御幸町下岩成
7200003,広島県,福山市,御幸町森脇,ヒロシマケン,フクヤマシ,ミユキチョウモリワケ,広島県福山市御幸町森脇
7200004,広島県,福山市,御幸町中津原,ヒロシマケン,フクヤマシ,ミユキチョウナカツハラ,広島県福山市御幸町中津原
7200011,広島県,福山市,横尾町,ヒロシマケン,フクヤマシ,ヨコオチョウ,広島県福山市横尾町
7200013,広島県,福山市,千田町千田,ヒロシマケン,フクヤマシ,センダチョウセンダ,広島県福山市千田町千田
7200014,広島県,福山市,千田町薮路,ヒロシマケン,フクヤマシ,センダチョウヤブロ,広島県福山市千田町薮路
7200015,広島県,福山市,千田町坂田,ヒロシマケン,フクヤマシ,センダチョウサカタ,広島県福山市千田町坂田
7200016,広島県,福山市,千田町坂田北,ヒロシマケン,フクヤマシ,センダチョウサカタキタ,広島県福山市千田町坂田北
7200017,広島県,福山市,千田町,ヒロシマケン,フクヤマシ,センダチョウ,広島県福山市千田町
7200021,広島県,福山市,緑陽町,ヒロシマケン,フクヤマシ,リョクヨウチョウ,広島県福山市緑陽町
7200022,広島県,福山市,奈良津町,ヒロシマケン,フクヤマシ,ナラヅチョウ,広島県福山市奈良津町
7200023,広島県,福山市,北美台,ヒロシマケン,フクヤマシ,キタミダイ,広島県福山市北美台
7200024,広島県,福山市,高美台,ヒロシマケン,フクヤマシ,タカミダイ,広島県福山市高美台
7200025,広島県,福山市,清水ケ丘,ヒロシマケン,フクヤマシ,シミズガオカ,広島県福山市清水ケ丘
7200031,広島県,福山市,三吉町,ヒロシマケン,フクヤマシ,ミヨシチョウ,広島県福山市三吉町
7200032,広島県,福山市,三吉町南,ヒロシマケン,フクヤマシ,ミヨシチョウミナミ,広島県福山市三吉町南
7200033,広島県,福山市,旭町,ヒロシマケン,フクヤマシ,アサヒマチ,広島県福山市旭町
7200034,広島県,福山市,若松町,ヒロシマケン,フクヤマシ,ワカマツチョウ,広島県福山市若松町
7200041,広島県,福山市,寺町,ヒロシマケン,フクヤマシ,テラマチ,広島県福山市寺町
7200042,広島県,福山市,御船町,ヒロシマケン,フクヤマシ,ミフネチョウ,広島県福山市御船町
7200043,広島県,福山市,船町,ヒロシマケン,フクヤマシ,フナマチ,広島県福山市船町
7200044,広島県,福山市,笠岡町,ヒロシマケン,フクヤマシ,カサオカマチ,広島県福山市笠岡町
7200045,広島県,福山市,宝町,ヒロシマケン,フクヤマシ,タカラマチ,広島県福山市宝町
7200046,広島県,福山市,今町,ヒロシマケン,フクヤマシ,イママチ,広島県福山市今町
7200051,広島県,福山市,桜馬場町,ヒロシマケン,フクヤマシ,サクラババチョウ,広島県福山市桜馬場町
7200052,広島県,福山市,東町,ヒロシマケン,フクヤマシ,ヒガシマチ,広島県福山市東町
7200053,広島県,福山市,大黒町,ヒロシマケン,フクヤマシ,ダイコクマチ,広島県福山市大黒町
7200054,広島県,福山市,城見町,ヒロシマケン,フクヤマシ,シロミチョウ,広島県福山市城見町
7200055,広島県,福山市,胡町,ヒロシマケン,フクヤマシ,エビスマチ,広島県福山市胡町
7200056,広島県,福山市,本町,ヒロシマケン,フクヤマシ,ホンマチ,広島県福山市本町
7200061,広島県,福山市,丸之内,ヒロシマケン,フクヤマシ,マルノウチ,広島県福山市丸之内
7200062,広島県,福山市,伏見町,ヒロシマケン,フクヤマシ,フシミチョウ,広島県福山市伏見町
7200063,広島県,福山市,元町,ヒロシマケン,フクヤマシ,モトマチ,広島県福山市元町
7200064,広島県,福山市,延広町,ヒロシマケン,フクヤマシ,ノブヒロチョウ,広島県福山市延広町
7200065,広島県,福山市,東桜町,ヒロシマケン,フクヤマシ,ヒガシサクラマチ,広島県福山市東桜町
7200066,広島県,福山市,三之丸町,ヒロシマケン,フクヤマシ,サンノマルチョウ,広島県福山市三之丸町
7200067,広島県,福山市,西町,ヒロシマケン,フクヤマシ,ニシマチ,広島県福山市西町
7200071,広島県,福山市,東吉津町,ヒロシマケン,フクヤマシ,ヒガシヨシヅチョウ,広島県福山市東吉津町
7200072,広島県,福山市,吉津町,ヒロシマケン,フクヤマシ,ヨシヅチョウ,広島県福山市吉津町
7200073,広島県,福山市,北吉津町,ヒロシマケン,フクヤマシ,キタヨシヅチョウ,広島県福山市北吉津町
7200074,広島県,福山市,北本庄,ヒロシマケン,フクヤマシ,キタホンジョウ,広島県福山市北本庄
7200075,広島県,福山市,長者町,ヒロシマケン,フクヤマシ,チョウジャマチ,広島県福山市長者町
7200076,広島県,福山市,本庄町中,ヒロシマケン,フクヤマシ,ホンジョウチョウナカ,広島県福山市本庄町中
7200077,広島県,福山市,南本庄,ヒロシマケン,フクヤマシ,ミナミホンジョウ,広島県福山市南本庄
7200081,広島県,福山市,向陽町,ヒロシマケン,フクヤマシ,コウヨウチョウ,広島県福山市向陽町
7200082,広島県,福山市,木之庄町,ヒロシマケン,フクヤマシ,キノショウチョウ,広島県福山市木之庄町
7200083,広島県,福山市,久松台,ヒロシマケン,フクヤマシ,ヒサマツダイ,広島県福山市久松台
7200091,広島県,福山市,神島町,ヒロシマケン,フクヤマシ,カシマチョウ,広島県福山市神島町
7200092,広島県,福山市,山手町,ヒロシマケン,フクヤマシ,ヤマテチョウ,広島県福山市山手町
7200093,広島県,福山市,郷分町,ヒロシマケン,フクヤマシ,ゴウブンチョウ,広島県福山市郷分町
7200201,広島県,福山市,鞆町鞆,ヒロシマケン,フクヤマシ,トモチョウトモ,広島県福山市鞆町鞆
7200202,広島県,福山市,鞆町後地,ヒロシマケン,フクヤマシ,トモチョウウシロジ,広島県福山市鞆町後地
7200203,広島県,福山市,田尻町,ヒロシマケン,フクヤマシ,タジリチョウ,広島県福山市田尻町
7200204,広島県,福山市,走島町,ヒロシマケン,フクヤマシ,ハシリジマチョウ,広島県福山市走島町
7200311,広島県,福山市,沼隈町草深,ヒロシマケン,フクヤマシ,ヌマクマチョウクサブカ,広島県福山市沼隈町草深
7200312,広島県,福山市,沼隈町能登原,ヒロシマケン,フクヤマシ,ヌマクマチョウノトハラ,広島県福山市沼隈町能登原
7200313,広島県,福山市,沼隈町常石,ヒロシマケン,フクヤマシ,ヌマクマチョウツネイシ,広島県福山市沼隈町常石
7200401,広島県,福山市,沼隈町上山南,ヒロシマケン,フクヤマシ,ヌマクマチョウカミサンナ,広島県福山市沼隈町上山南
7200402,広島県,福山市,沼隈町中山南,ヒロシマケン,フクヤマシ,ヌマクマチョウナカサンナ,広島県福山市沼隈町中山南
7200403,広島県,福山市,沼隈町下山南,ヒロシマケン,フクヤマシ,ヌマクマチョウシモサンナ,広島県福山市沼隈町下山南
7200411,広島県,福山市,熊野町,ヒロシマケン,フクヤマシ,クマノチョウ,広島県福山市熊野町
7200541,広島県,福山市,金江町金見,ヒロシマケン,フクヤマシ,カナエチョウカナミ,広島県福山市金江町金見
7200542,広島県,福山市,金江町藁江,ヒロシマケン,フクヤマシ,カナエチョウワラエ,広島県福山市金江町藁江
7200543,広島県,福山市,藤江町,ヒロシマケン,フクヤマシ,フジエチョウ,広島県福山市藤江町
7200551,広島県,尾道市,浦崎町,ヒロシマケン,オノミチシ,ウラサキチョウ,広島県尾道市浦崎町
7200801,広島県,福山市,入船町,ヒロシマケン,フクヤマシ,イリフネチョウ,広島県福山市入船町
7200802,広島県,福山市,松浜町,ヒロシマケン,フクヤマシ,マツハマチョウ,広島県福山市松浜町
7200803,広島県,福山市,花園町,ヒロシマケン,フクヤマシ,ハナゾノチョウ,広島県福山市花園町
7200804,広島県,福山市,緑町,ヒロシマケン,フクヤマシ,ミドリマチ,広島県福山市緑町
7200805,広島県,福山市,御門町,ヒロシマケン,フクヤマシ,ミカドチョウ,広島県福山市御門町
7200806,広島県,福山市,南町,ヒロシマケン,フクヤマシ,ミナミマチ,広島県福山市南町
7200807,広島県,福山市,明治町,ヒロシマケン,フクヤマシ,メイジチョウ,広島県福山市明治町
7200808,広島県,福山市,昭和町,ヒロシマケン,フクヤマシ,ショウワチョウ,広島県福山市昭和町
7200809,広島県,福山市,住吉町,ヒロシマケン,フクヤマシ,スミヨシチョウ,広島県福山市住吉町
7200811,広島県,福山市,紅葉町,ヒロシマケン,フクヤマシ,モミジチョウ,広島県福山市紅葉町
7200812,広島県,福山市,霞町,ヒロシマケン,フクヤマシ,カスミチョウ,広島県福山市霞町
7200813,広島県,福山市,道三町,ヒロシマケン,フクヤマシ,ドウサンチョウ,広島県福山市道三町
7200814,広島県,福山市,光南町,ヒロシマケン,フクヤマシ,コウナンチョウ,広島県福山市光南町
7200815,広島県,福山市,野上町,ヒロシマケン,フクヤマシ,ノガミチョウ,広島県福山市野上町
7200816,広島県,福山市,地吹町,ヒロシマケン,フクヤマシ,ジブキチョウ,広島県福山市地吹町
7200817,広島県,福山市,古野上町,ヒロシマケン,フクヤマシ,フルノガミチョウ,広島県福山市古野上町
7200818,広島県,福山市,西桜町,ヒロシマケン,フクヤマシ,ニシサクラマチ,広島県福山市西桜町
7200821,広島県,福山市,東川口町,ヒロシマケン,フクヤマシ,ヒガシカワグチチョウ,広島県福山市東川口町
7200822,広島県,福山市,川口町,ヒロシマケン,フクヤマシ,カワグチチョウ,広島県福山市川口町
7200823,広島県,福山市,千代田町,ヒロシマケン,フクヤマシ,チヨダチョウ,広島県福山市千代田町
7200824,広島県,福山市,多治米町,ヒロシマケン,フクヤマシ,タジメチョウ,広島県福山市多治米町
7200825,広島県,福山市,沖野上町,ヒロシマケン,フクヤマシ,オキノガミチョウ,広島県福山市沖野上町
7200831,広島県,福山市,草戸町,ヒロシマケン,フクヤマシ,クサドチョウ,広島県福山市草戸町
7200832,広島県,福山市,水呑町,ヒロシマケン,フクヤマシ,ミノミチョウ,広島県福山市水呑町
7200833,広島県,福山市,水呑向丘,ヒロシマケン,フクヤマシ,ミノミムカイガオカ,広島県福山市水呑向丘
7200834,広島県,福山市,明王台,ヒロシマケン,フクヤマシ,ミョウオウダイ,広島県福山市明王台
7200835,広島県,福山市,佐波町,ヒロシマケン,フクヤマシ,サバチョウ,広島県福山市佐波町
7200836,広島県,福山市,瀬戸町長和,ヒロシマケン,フクヤマシ,セトチョウナガワ,広島県福山市瀬戸町長和
7200837,広島県,福山市,瀬戸町地頭分,ヒロシマケン,フクヤマシ,セトチョウジトウブ,広島県福山市瀬戸町地頭分
7200838,広島県,福山市,瀬戸町山北,ヒロシマケン,フクヤマシ,セトチョウサボク,広島県福山市瀬戸町山北
7200839,広島県,福山市,東明王台,ヒロシマケン,フクヤマシ,ヒガシミョウオウダイ,広島県福山市東明王台
7200841,広島県,福山市,津之郷町津之郷,ヒロシマケン,フクヤマシ,ツノゴウチョウツノゴウ,広島県福山市津之郷町津之郷
7200842,広島県,福山市,津之郷町加屋,ヒロシマケン,フクヤマシ,ツノゴウチョウカヤ,広島県福山市津之郷町加屋
7200843,広島県,福山市,赤坂町赤坂,ヒロシマケン,フクヤマシ,アカサカチョウアカサカ,広島県福山市赤坂町赤坂
7200844,広島県,福山市,赤坂町早戸,ヒロシマケン,フクヤマシ,アカサカチョウハヤト,広島県福山市赤坂町早戸
