zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
8900000,鹿児島県,鹿児島市,,カゴシマケン,カゴシマシ,,鹿児島県鹿児島市
8900000,鹿児島県,鹿児島郡三島村,,カゴシマケン,カゴシマグンミシマムラ,,鹿児島県鹿児島郡三島村
8900001,鹿児島県,鹿児島市,千年,カゴシマケン,カゴシマシ,センネン,鹿児島県鹿児島市千年
8900002,鹿児島県,鹿児島市,西伊敷（１〜４丁目）,カゴシマケン,カゴシマシ,ニシイシキ(1-4チョウメ),鹿児島県鹿児島市西伊敷（1〜4-）
8900003,鹿児島県,鹿児島市,伊敷町（その他）,カゴシマケン,カゴシマシ,イシキチョウ(ソノタ),鹿児島県鹿児島市伊敷町（その他）
8900004,鹿児島県,鹿児島市,下伊敷町,カゴシマケン,カゴシマシ,シモイシキチョウ,鹿児島県鹿児島市下伊敷町
8900005,鹿児島県,鹿児島市,下伊敷,カゴシマケン,カゴシマシ,シモイシキ,鹿児島県鹿児島市下伊敷
8900006,鹿児島県,鹿児島市,若葉町,カゴシマケン,カゴシマシ,ワカバチョウ,鹿児島県鹿児島市若葉町
8900007,鹿児島県,鹿児島市,伊敷台,カゴシマケン,カゴシマシ,イシキダイ,鹿児島県鹿児島市伊敷台
8900008,鹿児島県,鹿児島市,伊敷,カゴシマケン,カゴシマシ,イシキ,鹿児島県鹿児島市伊敷
8900011,鹿児島県,鹿児島市,玉里団地（１丁目）,カゴシマケン,カゴシマシ,タマザトダンチ(1チョウメ),鹿児島県鹿児島市玉里団地（1-）
8900012,鹿児島県,鹿児島市,玉里町,カゴシマケン,カゴシマシ,タマザトチョウ,鹿児島県鹿児島市玉里町
8900013,鹿児島県,鹿児島市,城山（１丁目）,カゴシマケン,カゴシマシ,シロヤマ(1チョウメ),鹿児島県鹿児島市城山（1-）
8900014,鹿児島県,鹿児島市,草牟田,カゴシマケン,カゴシマシ,ソウムタ,鹿児島県鹿児島市草牟田
8900015,鹿児島県,鹿児島市,草牟田町,カゴシマケン,カゴシマシ,ソウムタチョウ,鹿児島県鹿児島市草牟田町
8900016,鹿児島県,鹿児島市,新照院町,カゴシマケン,カゴシマシ,シンショウインチョウ,鹿児島県鹿児島市新照院町
8900021,鹿児島県,鹿児島市,小野,カゴシマケン,カゴシマシ,オノ,鹿児島県鹿児島市小野
8900022,鹿児島県,鹿児島市,小野町（その他）,カゴシマケン,カゴシマシ,オノチョウ(ソノタ),鹿児島県鹿児島市小野町（その他）
8900023,鹿児島県,鹿児島市,永吉,カゴシマケン,カゴシマシ,ナガヨシ,鹿児島県鹿児島市永吉
8900024,鹿児島県,鹿児島市,明和,カゴシマケン,カゴシマシ,メイワ,鹿児島県鹿児島市明和
8900025,鹿児島県,鹿児島市,原良町,カゴシマケン,カゴシマシ,ハララチョウ,鹿児島県鹿児島市原良町
8900026,鹿児島県,鹿児島市,原良,カゴシマケン,カゴシマシ,ハララ,鹿児島県鹿児島市原良
8900031,鹿児島県,鹿児島市,武岡,カゴシマケン,カゴシマシ,タケオカ,鹿児島県鹿児島市武岡
8900032,鹿児島県,鹿児島市,西陵,カゴシマケン,カゴシマシ,セイリョウ,鹿児島県鹿児島市西陵
8900033,鹿児島県,鹿児島市,西別府町,カゴシマケン,カゴシマシ,ニシベップチョウ,鹿児島県鹿児島市西別府町
8900034,鹿児島県,鹿児島市,田上,カゴシマケン,カゴシマシ,タガミ,鹿児島県鹿児島市田上
8900035,鹿児島県,鹿児島市,田上町,カゴシマケン,カゴシマシ,タガミチョウ,鹿児島県鹿児島市田上町
8900036,鹿児島県,鹿児島市,田上台,カゴシマケン,カゴシマシ,タガミダイ,鹿児島県鹿児島市田上台
8900037,鹿児島県,鹿児島市,広木,カゴシマケン,カゴシマシ,ヒロキ,鹿児島県鹿児島市広木
8900038,鹿児島県,鹿児島市,向陽,カゴシマケン,カゴシマシ,コウヨウ,鹿児島県鹿児島市向陽
8900041,鹿児島県,鹿児島市,城西,カゴシマケン,カゴシマシ,ジョウセイ,鹿児島県鹿児島市城西
8900042,鹿児島県,鹿児島市,薬師,カゴシマケン,カゴシマシ,ヤクシ,鹿児島県鹿児島市薬師
8900043,鹿児島県,鹿児島市,鷹師,カゴシマケン,カゴシマシ,タカシ,鹿児島県鹿児島市鷹師
8900044,鹿児島県,鹿児島市,常盤町,カゴシマケン,カゴシマシ,トキワチョウ,鹿児島県鹿児島市常盤町
8900045,鹿児島県,鹿児島市,武,カゴシマケン,カゴシマシ,タケ,鹿児島県鹿児島市武
8900046,鹿児島県,鹿児島市,西田,カゴシマケン,カゴシマシ,ニシダ,鹿児島県鹿児島市西田
8900047,鹿児島県,鹿児島市,常盤,カゴシマケン,カゴシマシ,トキワ,鹿児島県鹿児島市常盤
8900051,鹿児島県,鹿児島市,高麗町,カゴシマケン,カゴシマシ,コウライチョウ,鹿児島県鹿児島市高麗町
8900052,鹿児島県,鹿児島市,上之園町,カゴシマケン,カゴシマシ,ウエノソノチョウ,鹿児島県鹿児島市上之園町
8900053,鹿児島県,鹿児島市,中央町,カゴシマケン,カゴシマシ,チュウオウチョウ,鹿児島県鹿児島市中央町
8900054,鹿児島県,鹿児島市,荒田,カゴシマケン,カゴシマシ,アラタ,鹿児島県鹿児島市荒田
8900055,鹿児島県,鹿児島市,上荒田町,カゴシマケン,カゴシマシ,ウエアラタチョウ,鹿児島県鹿児島市上荒田町
8900056,鹿児島県,鹿児島市,下荒田,カゴシマケン,カゴシマシ,シモアラタ,鹿児島県鹿児島市下荒田
8900061,鹿児島県,鹿児島市,天保山町,カゴシマケン,カゴシマシ,テンポザンチョウ,鹿児島県鹿児島市天保山町
8900062,鹿児島県,鹿児島市,与次郎,カゴシマケン,カゴシマシ,ヨジロウ,鹿児島県鹿児島市与次郎
8900063,鹿児島県,鹿児島市,鴨池,カゴシマケン,カゴシマシ,カモイケ,鹿児島県鹿児島市鴨池
8900064,鹿児島県,鹿児島市,鴨池新町,カゴシマケン,カゴシマシ,カモイケシンマチ,鹿児島県鹿児島市鴨池新町
8900065,鹿児島県,鹿児島市,郡元,カゴシマケン,カゴシマシ,コオリモト,鹿児島県鹿児島市郡元
8900066,鹿児島県,鹿児島市,真砂町,カゴシマケン,カゴシマシ,マサゴチョウ,鹿児島県鹿児島市真砂町
8900067,鹿児島県,鹿児島市,真砂本町,カゴシマケン,カゴシマシ,マサゴホンマチ,鹿児島県鹿児島市真砂本町
8900068,鹿児島県,鹿児島市,東郡元町,カゴシマケン,カゴシマシ,ヒガシコオリモトチョウ,鹿児島県鹿児島市東郡元町
8900069,鹿児島県,鹿児島市,南郡元町,カゴシマケン,カゴシマシ,ミナミコオリモトチョウ,鹿児島県鹿児島市南郡元町
8900071,鹿児島県,鹿児島市,三和町,カゴシマケン,カゴシマシ,サンワチョウ,鹿児島県鹿児島市三和町
8900072,鹿児島県,鹿児島市,新栄町,カゴシマケン,カゴシマシ,シンエイチョウ,鹿児島県鹿児島市新栄町
8900073,鹿児島県,鹿児島市,宇宿,カゴシマケン,カゴシマシ,ウスキ,鹿児島県鹿児島市宇宿
8900074,鹿児島県,鹿児島市,宇宿町,カゴシマケン,カゴシマシ,ウスキチョウ,鹿児島県鹿児島市宇宿町
8900075,鹿児島県,鹿児島市,桜ケ丘（７、８丁目）,カゴシマケン,カゴシマシ,サクラガオカ(7、8チョウメ),鹿児島県鹿児島市桜ケ丘（7、8-）
8900076,鹿児島県,鹿児島市,中央港新町,カゴシマケン,カゴシマシ,チュウオウコウシンマチ,鹿児島県鹿児島市中央港新町
8900081,鹿児島県,鹿児島市,唐湊,カゴシマケン,カゴシマシ,トソ,鹿児島県鹿児島市唐湊
8900082,鹿児島県,鹿児島市,紫原,カゴシマケン,カゴシマシ,ムラサキバル,鹿児島県鹿児島市紫原
8900083,鹿児島県,鹿児島市,西紫原町,カゴシマケン,カゴシマシ,ニシムラサキバルチョウ,鹿児島県鹿児島市西紫原町
8900084,鹿児島県,鹿児島市,郡元町,カゴシマケン,カゴシマシ,コオリモトチョウ,鹿児島県鹿児島市郡元町
