zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
8600001,熊本県,熊本市中央区,千葉城町,クマモトケン,クマモトシチュウオウク,チバジョウマチ,熊本県熊本市中央区千葉城町
8600002,熊本県,熊本市中央区,本丸,クマモトケン,クマモトシチュウオウク,ホンマル,熊本県熊本市中央区本丸
8600003,熊本県,熊本市中央区,古城町,クマモトケン,クマモトシチュウオウク,コジョウマチ,熊本県熊本市中央区古城町
8600004,熊本県,熊本市中央区,新町,クマモトケン,クマモトシチュウオウク,シンマチ,熊本県熊本市中央区新町
8600005,熊本県,熊本市中央区,宮内,クマモトケン,クマモトシチュウオウク,ミヤウチ,熊本県熊本市中央区宮内
8600006,熊本県,熊本市中央区,段山本町,クマモトケン,クマモトシチュウオウク,ダニヤマホンマチ,熊本県熊本市中央区段山本町
8600007,熊本県,熊本市中央区,古京町,クマモトケン,クマモトシチュウオウク,フルキョウマチ,熊本県熊本市中央区古京町
8600008,熊本県,熊本市中央区,二の丸,クマモトケン,クマモトシチュウオウク,ニノマル,熊本県熊本市中央区二の丸
8600011,熊本県,熊本市中央区,新鍛冶屋町,クマモトケン,クマモトシチュウオウク,シンカジヤマチ,熊本県熊本市中央区新鍛冶屋町
8600012,熊本県,熊本市中央区,紺屋今町,クマモトケン,クマモトシチュウオウク,コウヤイママチ,熊本県熊本市中央区紺屋今町
8600013,熊本県,熊本市中央区,通町,クマモトケン,クマモトシチュウオウク,トオリチョウ,熊本県熊本市中央区通町
8600014,熊本県,熊本市中央区,慶徳堀町,クマモトケン,クマモトシチュウオウク,ケイトクボリマチ,熊本県熊本市中央区慶徳堀町
8600015,熊本県,熊本市中央区,古川町,クマモトケン,クマモトシチュウオウク,フルカワマチ,熊本県熊本市中央区古川町
8600016,熊本県,熊本市中央区,山崎町,クマモトケン,クマモトシチュウオウク,ヤマサキマチ,熊本県熊本市中央区山崎町
8600017,熊本県,熊本市中央区,練兵町,クマモトケン,クマモトシチュウオウク,レンペイチョウ,熊本県熊本市中央区練兵町
8600018,熊本県,熊本市中央区,船場町下,クマモトケン,クマモトシチュウオウク,センバマチシモ,熊本県熊本市中央区船場町下
8600019,熊本県,熊本市中央区,船場町,クマモトケン,クマモトシチュウオウク,センバマチ,熊本県熊本市中央区船場町
8600021,熊本県,熊本市中央区,上鍛冶屋町,クマモトケン,クマモトシチュウオウク,カミカジヤマチ,熊本県熊本市中央区上鍛冶屋町
8600022,熊本県,熊本市中央区,横紺屋町,クマモトケン,クマモトシチュウオウク,ヨココウヤマチ,熊本県熊本市中央区横紺屋町
8600023,熊本県,熊本市中央区,河原町,クマモトケン,クマモトシチュウオウク,カワラマチ,熊本県熊本市中央区河原町
8600024,熊本県,熊本市中央区,松原町,クマモトケン,クマモトシチュウオウク,マツバラマチ,熊本県熊本市中央区松原町
8600025,熊本県,熊本市中央区,紺屋町,クマモトケン,クマモトシチュウオウク,コウヤマチ,熊本県熊本市中央区紺屋町
8600026,熊本県,熊本市中央区,鍛冶屋町,クマモトケン,クマモトシチュウオウク,カジヤマチ,熊本県熊本市中央区鍛冶屋町
8600027,熊本県,熊本市中央区,西唐人町,クマモトケン,クマモトシチュウオウク,ニシトウジンマチ,熊本県熊本市中央区西唐人町
8600028,熊本県,熊本市中央区,中唐人町,クマモトケン,クマモトシチュウオウク,ナカトウジンマチ,熊本県熊本市中央区中唐人町
8600029,熊本県,熊本市中央区,米屋町,クマモトケン,クマモトシチュウオウク,コメヤマチ,熊本県熊本市中央区米屋町
8600031,熊本県,熊本市中央区,魚屋町,クマモトケン,クマモトシチュウオウク,ウオヤマチ,熊本県熊本市中央区魚屋町
8600032,熊本県,熊本市中央区,万町,クマモトケン,クマモトシチュウオウク,ヨロズマチ,熊本県熊本市中央区万町
8600033,熊本県,熊本市中央区,紺屋阿弥陀寺町,クマモトケン,クマモトシチュウオウク,コウヤアミダジマチ,熊本県熊本市中央区紺屋阿弥陀寺町
8600034,熊本県,熊本市中央区,東阿弥陀寺町,クマモトケン,クマモトシチュウオウク,ヒガシアミダジマチ,熊本県熊本市中央区東阿弥陀寺町
8600035,熊本県,熊本市中央区,呉服町,クマモトケン,クマモトシチュウオウク,ゴフクマチ,熊本県熊本市中央区呉服町
8600036,熊本県,熊本市中央区,古大工町,クマモトケン,クマモトシチュウオウク,フルダイクマチ,熊本県熊本市中央区古大工町
8600037,熊本県,熊本市中央区,西阿弥陀寺町,クマモトケン,クマモトシチュウオウク,ニシアミダジマチ,熊本県熊本市中央区西阿弥陀寺町
8600038,熊本県,熊本市中央区,古桶屋町,クマモトケン,クマモトシチュウオウク,フルオケヤマチ,熊本県熊本市中央区古桶屋町
8600039,熊本県,熊本市中央区,川端町,クマモトケン,クマモトシチュウオウク,カワバタマチ,熊本県熊本市中央区川端町
8600041,熊本県,熊本市中央区,細工町,クマモトケン,クマモトシチュウオウク,サイクマチ,熊本県熊本市中央区細工町
8600042,熊本県,熊本市中央区,小沢町,クマモトケン,クマモトシチュウオウク,コザワマチ,熊本県熊本市中央区小沢町
8600043,熊本県,熊本市中央区,板屋町,クマモトケン,クマモトシチュウオウク,イタヤマチ,熊本県熊本市中央区板屋町
8600044,熊本県,熊本市西区,谷尾崎町,クマモトケン,クマモトシニシク,タニオザキマチ,熊本県熊本市西区谷尾崎町
8600045,熊本県,熊本市西区,戸坂町,クマモトケン,クマモトシニシク,トサカマチ,熊本県熊本市西区戸坂町
8600046,熊本県,熊本市中央区,横手,クマモトケン,クマモトシチュウオウク,ヨコテ,熊本県熊本市中央区横手
8600046,熊本県,熊本市西区,横手,クマモトケン,クマモトシニシク,ヨコテ,熊本県熊本市西区横手
8600047,熊本県,熊本市西区,春日,クマモトケン,クマモトシニシク,カスガ,熊本県熊本市西区春日
8600048,熊本県,熊本市西区,池上町,クマモトケン,クマモトシニシク,イケノウエマチ,熊本県熊本市西区池上町
8600051,熊本県,熊本市西区,二本木,クマモトケン,クマモトシニシク,ニホンギ,熊本県熊本市西区二本木
8600052,熊本県,熊本市西区,田崎本町,クマモトケン,クマモトシニシク,タサキホンマチ,熊本県熊本市西区田崎本町
8600053,熊本県,熊本市西区,田崎,クマモトケン,クマモトシニシク,タサキ,熊本県熊本市西区田崎
8600054,熊本県,熊本市西区,八島,クマモトケン,クマモトシニシク,ヤシマ,熊本県熊本市西区八島
8600055,熊本県,熊本市西区,蓮台寺,クマモトケン,クマモトシニシク,レンダイジ,熊本県熊本市西区蓮台寺
8600056,熊本県,熊本市西区,新土河原,クマモトケン,クマモトシニシク,シントガワラ,熊本県熊本市西区新土河原
8600057,熊本県,熊本市西区,八島町,クマモトケン,クマモトシニシク,ヤシママチ,熊本県熊本市西区八島町
8600058,熊本県,熊本市西区,田崎町,クマモトケン,クマモトシニシク,タサキマチ,熊本県熊本市西区田崎町
8600059,熊本県,熊本市西区,野中,クマモトケン,クマモトシニシク,ノナカ,熊本県熊本市西区野中
8600061,熊本県,熊本市西区,上高橋,クマモトケン,クマモトシニシク,カミタカハシ,熊本県熊本市西区上高橋
8600062,熊本県,熊本市西区,高橋町,クマモトケン,クマモトシニシク,タカハシマチ,熊本県熊本市西区高橋町
8600063,熊本県,熊本市西区,城山上代町,クマモトケン,クマモトシニシク,ジョウザンカミダイマチ,熊本県熊本市西区城山上代町
8600064,熊本県,熊本市西区,城山半田,クマモトケン,クマモトシニシク,ジョウザンハンダ,熊本県熊本市西区城山半田
8600065,熊本県,熊本市西区,城山薬師,クマモトケン,クマモトシニシク,ジョウザンヤクシ,熊本県熊本市西区城山薬師
8600066,熊本県,熊本市西区,城山下代,クマモトケン,クマモトシニシク,ジョウザンシモダイ,熊本県熊本市西区城山下代
8600067,熊本県,熊本市西区,城山大塘,クマモトケン,クマモトシニシク,ジョウザンオオドモ,熊本県熊本市西区城山大塘
8600068,熊本県,熊本市西区,上代,クマモトケン,クマモトシニシク,カミダイ,熊本県熊本市西区上代
8600071,熊本県,熊本市西区,池亀町,クマモトケン,クマモトシニシク,イケガメマチ,熊本県熊本市西区池亀町
8600072,熊本県,熊本市西区,花園,クマモトケン,クマモトシニシク,ハナゾノ,熊本県熊本市西区花園
8600073,熊本県,熊本市中央区,島崎,クマモトケン,クマモトシチュウオウク,シマサキ,熊本県熊本市中央区島崎
8600073,熊本県,熊本市西区,島崎,クマモトケン,クマモトシニシク,シマサキ,熊本県熊本市西区島崎
8600074,熊本県,熊本市西区,出町,クマモトケン,クマモトシニシク,デマチ,熊本県熊本市西区出町
8600075,熊本県,熊本市西区,稗田町,クマモトケン,クマモトシニシク,ヒエダマチ,熊本県熊本市西区稗田町
8600076,熊本県,熊本市中央区,壺川,クマモトケン,クマモトシチュウオウク,コセン,熊本県熊本市中央区壺川
8600077,熊本県,熊本市中央区,内坪井町,クマモトケン,クマモトシチュウオウク,ウチツボイマチ,熊本県熊本市中央区内坪井町
8600078,熊本県,熊本市中央区,京町,クマモトケン,クマモトシチュウオウク,キョウマチ,熊本県熊本市中央区京町
8600079,熊本県,熊本市西区,上熊本,クマモトケン,クマモトシニシク,カミクマモト,熊本県熊本市西区上熊本
8600081,熊本県,熊本市中央区,京町本丁,クマモトケン,クマモトシチュウオウク,キョウマチホンチョウ,熊本県熊本市中央区京町本丁
8600081,熊本県,熊本市西区,京町本丁,クマモトケン,クマモトシニシク,キョウマチホンチョウ,熊本県熊本市西区京町本丁
8600082,熊本県,熊本市北区,池田,クマモトケン,クマモトシキタク,イケダ,熊本県熊本市北区池田
8600082,熊本県,熊本市西区,池田,クマモトケン,クマモトシニシク,イケダ,熊本県熊本市西区池田
8600083,熊本県,熊本市北区,大窪,クマモトケン,クマモトシキタク,オオクボ,熊本県熊本市北区大窪
