zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
8000000,福岡県,北九州市門司区,,フクオカケン,キタキュウシュウシモジク,,福岡県北九州市門司区
8000001,福岡県,北九州市門司区,風師（４丁目）,フクオカケン,キタキュウシュウシモジク,カザシ(4チョウメ),福岡県北九州市門司区風師（4-）
8000002,福岡県,北九州市門司区,二タ松町,フクオカケン,キタキュウシュウシモジク,フタマツチョウ,福岡県北九州市門司区二タ松町
8000003,福岡県,北九州市門司区,片上町,フクオカケン,キタキュウシュウシモジク,カタガミマチ,福岡県北九州市門司区片上町
8000004,福岡県,北九州市門司区,北川町,フクオカケン,キタキュウシュウシモジク,キタガワマチ,福岡県北九州市門司区北川町
8000005,福岡県,北九州市門司区,羽山,フクオカケン,キタキュウシュウシモジク,ハヤマ,福岡県北九州市門司区羽山
8000006,福岡県,北九州市門司区,矢筈町,フクオカケン,キタキュウシュウシモジク,ヤハズマチ,福岡県北九州市門司区矢筈町
8000007,福岡県,北九州市門司区,小森江,フクオカケン,キタキュウシュウシモジク,コモリエ,福岡県北九州市門司区小森江
8000008,福岡県,北九州市門司区,葛葉（２、３丁目）,フクオカケン,キタキュウシュウシモジク,クズハ(2、3チョウメ),福岡県北九州市門司区葛葉（2、3-）
8000011,福岡県,北九州市門司区,奥田,フクオカケン,キタキュウシュウシモジク,オクダ,福岡県北九州市門司区奥田
8000012,福岡県,北九州市門司区,松崎町,フクオカケン,キタキュウシュウシモジク,マツザキチョウ,福岡県北九州市門司区松崎町
8000013,福岡県,北九州市門司区,城山町,フクオカケン,キタキュウシュウシモジク,シロヤマチョウ,福岡県北九州市門司区城山町
8000014,福岡県,北九州市門司区,大里,フクオカケン,キタキュウシュウシモジク,ダイリ,福岡県北九州市門司区大里
8000015,福岡県,北九州市門司区,寺内,フクオカケン,キタキュウシュウシモジク,ジナイ,福岡県北九州市門司区寺内
8000016,福岡県,北九州市門司区,上二十町,フクオカケン,キタキュウシュウシモジク,カミニジッチョウ,福岡県北九州市門司区上二十町
8000017,福岡県,北九州市門司区,永黒,フクオカケン,キタキュウシュウシモジク,ナガグロ,福岡県北九州市門司区永黒
8000018,福岡県,北九州市門司区,大里桜ケ丘,フクオカケン,キタキュウシュウシモジク,ダイリサクラガオカ,福岡県北九州市門司区大里桜ケ丘
8000021,福岡県,北九州市門司区,南本町,フクオカケン,キタキュウシュウシモジク,ミナミホンマチ,福岡県北九州市門司区南本町
8000022,福岡県,北九州市門司区,大里東,フクオカケン,キタキュウシュウシモジク,ダイリヒガシ,福岡県北九州市門司区大里東
8000023,福岡県,北九州市門司区,中二十町,フクオカケン,キタキュウシュウシモジク,ナカニジッチョウ,福岡県北九州市門司区中二十町
8000024,福岡県,北九州市門司区,大里戸ノ上,フクオカケン,キタキュウシュウシモジク,ダイリトノウエ,福岡県北九州市門司区大里戸ノ上
8000025,福岡県,北九州市門司区,柳町,フクオカケン,キタキュウシュウシモジク,ヤナギマチ,福岡県北九州市門司区柳町
8000026,福岡県,北九州市門司区,梅ノ木町,フクオカケン,キタキュウシュウシモジク,ウメノキチョウ,福岡県北九州市門司区梅ノ木町
8000027,福岡県,北九州市門司区,黄金町,フクオカケン,キタキュウシュウシモジク,コガネマチ,福岡県北九州市門司区黄金町
8000028,福岡県,北九州市門司区,下二十町,フクオカケン,キタキュウシュウシモジク,シモニジッチョウ,福岡県北九州市門司区下二十町
8000029,福岡県,北九州市門司区,大里東口,フクオカケン,キタキュウシュウシモジク,ダイリヒガシグチ,福岡県北九州市門司区大里東口
8000030,福岡県,北九州市門司区,桃山台,フクオカケン,キタキュウシュウシモジク,モモヤマダイ,福岡県北九州市門司区桃山台
8000031,福岡県,北九州市門司区,高田,フクオカケン,キタキュウシュウシモジク,タカダ,福岡県北九州市門司区高田
8000032,福岡県,北九州市門司区,不老町,フクオカケン,キタキュウシュウシモジク,フロウチョウ,福岡県北九州市門司区不老町
8000033,福岡県,北九州市門司区,大里桃山町,フクオカケン,キタキュウシュウシモジク,ダイリモモヤマチョウ,福岡県北九州市門司区大里桃山町
8000034,福岡県,北九州市門司区,小松町,フクオカケン,キタキュウシュウシモジク,コマツチョウ,福岡県北九州市門司区小松町
8000035,福岡県,北九州市門司区,別院,フクオカケン,キタキュウシュウシモジク,ベツイン,福岡県北九州市門司区別院
8000036,福岡県,北九州市門司区,柳原町,フクオカケン,キタキュウシュウシモジク,ヤナギハラマチ,福岡県北九州市門司区柳原町
8000037,福岡県,北九州市門司区,原町別院,フクオカケン,キタキュウシュウシモジク,ハラマチベツイン,福岡県北九州市門司区原町別院
8000038,福岡県,北九州市門司区,大里原町,フクオカケン,キタキュウシュウシモジク,ダイリハラマチ,福岡県北九州市門司区大里原町
8000039,福岡県,北九州市門司区,中町,フクオカケン,キタキュウシュウシモジク,ナカマチ,福岡県北九州市門司区中町
8000041,福岡県,北九州市門司区,泉ケ丘,フクオカケン,キタキュウシュウシモジク,イズミガオカ,福岡県北九州市門司区泉ケ丘
