zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
3114411,栃木県,芳賀郡茂木町,桧山（道木橋）,トチギケン,ハガグンモテギマチ,ヒヤマ(ドウギバシ),栃木県芳賀郡茂木町桧山（道木橋）
3200001,栃木県,宇都宮市,横山町,トチギケン,ウツノミヤシ,ヨコヤマチョウ,栃木県宇都宮市横山町
3200002,栃木県,宇都宮市,瓦谷町,トチギケン,ウツノミヤシ,カワラヤチョウ,栃木県宇都宮市瓦谷町
3200003,栃木県,宇都宮市,豊郷台,トチギケン,ウツノミヤシ,トヨサトダイ,栃木県宇都宮市豊郷台
3200004,栃木県,宇都宮市,長岡町,トチギケン,ウツノミヤシ,ナガオカチョウ,栃木県宇都宮市長岡町
3200005,栃木県,宇都宮市,横山,トチギケン,ウツノミヤシ,ヨコヤマ,栃木県宇都宮市横山
3200011,栃木県,宇都宮市,富士見が丘,トチギケン,ウツノミヤシ,フジミガオカ,栃木県宇都宮市富士見が丘
3200012,栃木県,宇都宮市,山本,トチギケン,ウツノミヤシ,ヤマモト,栃木県宇都宮市山本
3200013,栃木県,宇都宮市,上大曽町,トチギケン,ウツノミヤシ,カミオオゾマチ,栃木県宇都宮市上大曽町
3200014,栃木県,宇都宮市,大曽,トチギケン,ウツノミヤシ,オオゾ,栃木県宇都宮市大曽
3200015,栃木県,宇都宮市,八幡台,トチギケン,ウツノミヤシ,ハチマンダイ,栃木県宇都宮市八幡台
3200016,栃木県,宇都宮市,山本町,トチギケン,ウツノミヤシ,ヤマモトマチ,栃木県宇都宮市山本町
3200017,栃木県,宇都宮市,戸祭台,トチギケン,ウツノミヤシ,トマツリダイ,栃木県宇都宮市戸祭台
3200021,栃木県,宇都宮市,東塙田,トチギケン,ウツノミヤシ,ヒガシハナワダ,栃木県宇都宮市東塙田
3200022,栃木県,宇都宮市,千波町,トチギケン,ウツノミヤシ,センナミマチ,栃木県宇都宮市千波町
3200023,栃木県,宇都宮市,仲町,トチギケン,ウツノミヤシ,ナカマチ,栃木県宇都宮市仲町
3200024,栃木県,宇都宮市,栄町,トチギケン,ウツノミヤシ,サカエチョウ,栃木県宇都宮市栄町
3200025,栃木県,宇都宮市,宮町,トチギケン,ウツノミヤシ,ミヤマチ,栃木県宇都宮市宮町
3200026,栃木県,宇都宮市,馬場通り,トチギケン,ウツノミヤシ,ババドオリ,栃木県宇都宮市馬場通り
3200027,栃木県,宇都宮市,塙田,トチギケン,ウツノミヤシ,ハナワダ,栃木県宇都宮市塙田
3200031,栃木県,宇都宮市,戸祭元町,トチギケン,ウツノミヤシ,トマツリモトチョウ,栃木県宇都宮市戸祭元町
3200032,栃木県,宇都宮市,昭和,トチギケン,ウツノミヤシ,ショウワ,栃木県宇都宮市昭和
3200033,栃木県,宇都宮市,本町,トチギケン,ウツノミヤシ,ホンチョウ,栃木県宇都宮市本町
3200034,栃木県,宇都宮市,泉町,トチギケン,ウツノミヤシ,イズミチョウ,栃木県宇都宮市泉町
3200035,栃木県,宇都宮市,伝馬町,トチギケン,ウツノミヤシ,デンマチョウ,栃木県宇都宮市伝馬町
3200036,栃木県,宇都宮市,小幡,トチギケン,ウツノミヤシ,オバタ,栃木県宇都宮市小幡
3200037,栃木県,宇都宮市,清住,トチギケン,ウツノミヤシ,キヨスミ,栃木県宇都宮市清住
3200038,栃木県,宇都宮市,星が丘,トチギケン,ウツノミヤシ,ホシガオカ,栃木県宇都宮市星が丘
3200041,栃木県,宇都宮市,松原,トチギケン,ウツノミヤシ,マツバラ,栃木県宇都宮市松原
3200042,栃木県,宇都宮市,材木町,トチギケン,ウツノミヤシ,ザイモクチョウ,栃木県宇都宮市材木町
3200043,栃木県,宇都宮市,桜,トチギケン,ウツノミヤシ,サクラ,栃木県宇都宮市桜
3200044,栃木県,宇都宮市,南一の沢町,トチギケン,ウツノミヤシ,ミナミイチノサワマチ,栃木県宇都宮市南一の沢町
3200045,栃木県,宇都宮市,中一の沢町,トチギケン,ウツノミヤシ,ナカイチノサワマチ,栃木県宇都宮市中一の沢町
3200046,栃木県,宇都宮市,西一の沢町,トチギケン,ウツノミヤシ,ニシイチノサワマチ,栃木県宇都宮市西一の沢町
3200047,栃木県,宇都宮市,一の沢,トチギケン,ウツノミヤシ,イチノサワ,栃木県宇都宮市一の沢
3200048,栃木県,宇都宮市,北一の沢町,トチギケン,ウツノミヤシ,キタイチノサワマチ,栃木県宇都宮市北一の沢町
3200049,栃木県,宇都宮市,一ノ沢町,トチギケン,ウツノミヤシ,イチノサワマチ,栃木県宇都宮市一ノ沢町
3200051,栃木県,宇都宮市,上戸祭町,トチギケン,ウツノミヤシ,カミトマツリチョウ,栃木県宇都宮市上戸祭町
3200052,栃木県,宇都宮市,中戸祭町,トチギケン,ウツノミヤシ,ナカトマツリチョウ,栃木県宇都宮市中戸祭町
3200053,栃木県,宇都宮市,戸祭町,トチギケン,ウツノミヤシ,トマツリチョウ,栃木県宇都宮市戸祭町
3200054,栃木県,宇都宮市,東戸祭,トチギケン,ウツノミヤシ,ヒガシトマツリ,栃木県宇都宮市東戸祭
3200055,栃木県,宇都宮市,下戸祭,トチギケン,ウツノミヤシ,シモトマツリ,栃木県宇都宮市下戸祭
3200056,栃木県,宇都宮市,戸祭,トチギケン,ウツノミヤシ,トマツリ,栃木県宇都宮市戸祭
3200057,栃木県,宇都宮市,中戸祭,トチギケン,ウツノミヤシ,ナカトマツリ,栃木県宇都宮市中戸祭
3200058,栃木県,宇都宮市,上戸祭,トチギケン,ウツノミヤシ,カミトマツリ,栃木県宇都宮市上戸祭
