zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
8115100,長崎県,壱岐市,,ナガサキケン,イキシ,,長崎県壱岐市
8115101,長崎県,壱岐市,郷ノ浦町長峰本村触,ナガサキケン,イキシ,ゴウノウラチョウナガミネホンムラフレ,長崎県壱岐市郷ノ浦町長峰本村触
8115102,長崎県,壱岐市,郷ノ浦町長峰東触,ナガサキケン,イキシ,ゴウノウラチョウナガミネヒガシフレ,長崎県壱岐市郷ノ浦町長峰東触
8115103,長崎県,壱岐市,郷ノ浦町新田触,ナガサキケン,イキシ,ゴウノウラチョウシンデンフレ,長崎県壱岐市郷ノ浦町新田触
8115104,長崎県,壱岐市,郷ノ浦町里触,ナガサキケン,イキシ,ゴウノウラチョウサトフレ,長崎県壱岐市郷ノ浦町里触
8115105,長崎県,壱岐市,郷ノ浦町小牧西触,ナガサキケン,イキシ,ゴウノウラチョウコマキニシフレ,長崎県壱岐市郷ノ浦町小牧西触
8115106,長崎県,壱岐市,郷ノ浦町小牧東触,ナガサキケン,イキシ,ゴウノウラチョウコマキヒガシフレ,長崎県壱岐市郷ノ浦町小牧東触
8115107,長崎県,壱岐市,郷ノ浦町有安触,ナガサキケン,イキシ,ゴウノウラチョウアリヤスフレ,長崎県壱岐市郷ノ浦町有安触
8115111,長崎県,壱岐市,郷ノ浦町半城本村触,ナガサキケン,イキシ,ゴウノウラチョウハンセイホンムラフレ,長崎県壱岐市郷ノ浦町半城本村触
8115112,長崎県,壱岐市,郷ノ浦町大浦触,ナガサキケン,イキシ,ゴウノウラチョウオオウラフレ,長崎県壱岐市郷ノ浦町大浦触
8115113,長崎県,壱岐市,郷ノ浦町牛方触,ナガサキケン,イキシ,ゴウノウラチョウウシカタフレ,長崎県壱岐市郷ノ浦町牛方触
8115114,長崎県,壱岐市,郷ノ浦町柳田触,ナガサキケン,イキシ,ゴウノウラチョウヤナギダフレ,長崎県壱岐市郷ノ浦町柳田触
8115115,長崎県,壱岐市,郷ノ浦町木田触,ナガサキケン,イキシ,ゴウノウラチョウキダフレ,長崎県壱岐市郷ノ浦町木田触
8115116,長崎県,壱岐市,郷ノ浦町物部本村触,ナガサキケン,イキシ,ゴウノウラチョウモノベホンムラフレ,長崎県壱岐市郷ノ浦町物部本村触
8115117,長崎県,壱岐市,郷ノ浦町田中触,ナガサキケン,イキシ,ゴウノウラチョウタナカフレ,長崎県壱岐市郷ノ浦町田中触
8115121,長崎県,壱岐市,郷ノ浦町平人触,ナガサキケン,イキシ,ゴウノウラチョウヒロウトフレ,長崎県壱岐市郷ノ浦町平人触
8115122,長崎県,壱岐市,郷ノ浦町大原触,ナガサキケン,イキシ,ゴウノウラチョウタイバルフレ,長崎県壱岐市郷ノ浦町大原触
8115123,長崎県,壱岐市,郷ノ浦町釘山触,ナガサキケン,イキシ,ゴウノウラチョウクギヤマフレ,長崎県壱岐市郷ノ浦町釘山触
8115124,長崎県,壱岐市,郷ノ浦町志原南触,ナガサキケン,イキシ,ゴウノウラチョウシハラミナミフレ,長崎県壱岐市郷ノ浦町志原南触
8115125,長崎県,壱岐市,郷ノ浦町志原西触,ナガサキケン,イキシ,ゴウノウラチョウシハラニシフレ,長崎県壱岐市郷ノ浦町志原西触
8115131,長崎県,壱岐市,郷ノ浦町永田触,ナガサキケン,イキシ,ゴウノウラチョウナガタフレ,長崎県壱岐市郷ノ浦町永田触
8115132,長崎県,壱岐市,郷ノ浦町東触,ナガサキケン,イキシ,ゴウノウラチョウヒガシフレ,長崎県壱岐市郷ノ浦町東触
8115133,長崎県,壱岐市,郷ノ浦町本村触,ナガサキケン,イキシ,ゴウノウラチョウホンムラフレ,長崎県壱岐市郷ノ浦町本村触
8115134,長崎県,壱岐市,郷ノ浦町庄触,ナガサキケン,イキシ,ゴウノウラチョウショウフレ,長崎県壱岐市郷ノ浦町庄触
8115135,長崎県,壱岐市,郷ノ浦町郷ノ浦,ナガサキケン,イキシ,ゴウノウラチョウゴウノウラ,長崎県壱岐市郷ノ浦町郷ノ浦
8115136,長崎県,壱岐市,郷ノ浦町片原触,ナガサキケン,イキシ,ゴウノウラチョウカタバルフレ,長崎県壱岐市郷ノ浦町片原触
8115141,長崎県,壱岐市,郷ノ浦町若松触,ナガサキケン,イキシ,ゴウノウラチョウワカマツフレ,長崎県壱岐市郷ノ浦町若松触
8115142,長崎県,壱岐市,郷ノ浦町坪触,ナガサキケン,イキシ,ゴウノウラチョウツボフレ,長崎県壱岐市郷ノ浦町坪触
8115143,長崎県,壱岐市,郷ノ浦町初山西触,ナガサキケン,イキシ,ゴウノウラチョウハツヤマニシフレ,長崎県壱岐市郷ノ浦町初山西触
8115144,長崎県,壱岐市,郷ノ浦町初山東触,ナガサキケン,イキシ,ゴウノウラチョウハツヤマヒガシフレ,長崎県壱岐市郷ノ浦町初山東触
