zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
6300000,奈良県,奈良市,,ナラケン,ナラシ,,奈良県奈良市
6300000,奈良県,山辺郡山添村,,ナラケン,ヤマベグンヤマゾエムラ,,奈良県山辺郡山添村
6300101,奈良県,生駒市,高山町,ナラケン,イコマシ,タカヤマチョウ,奈良県生駒市高山町
6300111,奈良県,生駒市,鹿ノ台北,ナラケン,イコマシ,シカノダイキタ,奈良県生駒市鹿ノ台北
6300112,奈良県,生駒市,鹿ノ台東,ナラケン,イコマシ,シカノダイヒガシ,奈良県生駒市鹿ノ台東
6300113,奈良県,生駒市,鹿ノ台南,ナラケン,イコマシ,シカノダイミナミ,奈良県生駒市鹿ノ台南
6300114,奈良県,生駒市,鹿ノ台西,ナラケン,イコマシ,シカノダイニシ,奈良県生駒市鹿ノ台西
6300115,奈良県,生駒市,鹿畑町,ナラケン,イコマシ,シカハタチョウ,奈良県生駒市鹿畑町
6300116,奈良県,生駒市,美鹿の台,ナラケン,イコマシ,ミカノダイ,奈良県生駒市美鹿の台
6300121,奈良県,生駒市,北大和,ナラケン,イコマシ,キタヤマト,奈良県生駒市北大和
6300122,奈良県,生駒市,真弓,ナラケン,イコマシ,マユミ,奈良県生駒市真弓
6300123,奈良県,生駒市,真弓南,ナラケン,イコマシ,マユミミナミ,奈良県生駒市真弓南
6300131,奈良県,生駒市,上町,ナラケン,イコマシ,カミマチ,奈良県生駒市上町
6300132,奈良県,生駒市,あすか台,ナラケン,イコマシ,アスカダイ,奈良県生駒市あすか台
6300133,奈良県,生駒市,あすか野南,ナラケン,イコマシ,アスカノミナミ,奈良県生駒市あすか野南
6300134,奈良県,生駒市,あすか野北,ナラケン,イコマシ,アスカノキタ,奈良県生駒市あすか野北
6300135,奈良県,生駒市,南田原町,ナラケン,イコマシ,ミナミタワラチョウ,奈良県生駒市南田原町
6300136,奈良県,生駒市,白庭台,ナラケン,イコマシ,シラニワダイ,奈良県生駒市白庭台
6300137,奈良県,生駒市,西白庭台,ナラケン,イコマシ,ニシシラニワダイ,奈良県生駒市西白庭台
6300138,奈良県,生駒市,上町台,ナラケン,イコマシ,カミマチダイ,奈良県生駒市上町台
6300141,奈良県,生駒市,ひかりが丘,ナラケン,イコマシ,ヒカリガオカ,奈良県生駒市ひかりが丘
6300142,奈良県,生駒市,北田原町,ナラケン,イコマシ,キタタハラチョウ,奈良県生駒市北田原町
6300200,奈良県,生駒市,,ナラケン,イコマシ,,奈良県生駒市
6300201,奈良県,生駒市,小明町,ナラケン,イコマシ,コウミョウチョウ,奈良県生駒市小明町
6300202,奈良県,生駒市,生駒台南,ナラケン,イコマシ,イコマダイミナミ,奈良県生駒市生駒台南
6300203,奈良県,生駒市,生駒台北,ナラケン,イコマシ,イコマダイキタ,奈良県生駒市生駒台北
6300211,奈良県,生駒市,桜ケ丘,ナラケン,イコマシ,サクラガオカ,奈良県生駒市桜ケ丘
6300212,奈良県,生駒市,辻町,ナラケン,イコマシ,ツジマチ,奈良県生駒市辻町
6300213,奈良県,生駒市,東生駒,ナラケン,イコマシ,ヒガシイコマ,奈良県生駒市東生駒
6300214,奈良県,生駒市,東生駒月見町,ナラケン,イコマシ,ヒガシイコマツキミチョウ,奈良県生駒市東生駒月見町
6300215,奈良県,生駒市,東菜畑,ナラケン,イコマシ,ヒガシナバタ,奈良県生駒市東菜畑
6300221,奈良県,生駒市,さつき台,ナラケン,イコマシ,サツキダイ,奈良県生駒市さつき台
6300222,奈良県,生駒市,壱分町,ナラケン,イコマシ,イチブチョウ,奈良県生駒市壱分町
6300223,奈良県,生駒市,小瀬町,ナラケン,イコマシ,オゼチョウ,奈良県生駒市小瀬町
6300224,奈良県,生駒市,萩の台,ナラケン,イコマシ,ハギノダイ,奈良県生駒市萩の台
6300225,奈良県,生駒市,東山町,ナラケン,イコマシ,ヒガシヤマチョウ,奈良県生駒市東山町
6300226,奈良県,生駒市,小平尾町,ナラケン,イコマシ,コビラオチョウ,奈良県生駒市小平尾町
