zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
9010402,沖縄県,島尻郡八重瀬町,富盛,オキナワケン,シマジリグンヤエセチョウ,トモリ,沖縄県島尻郡八重瀬町富盛
9010403,沖縄県,島尻郡八重瀬町,世名城,オキナワケン,シマジリグンヤエセチョウ,ヨナグスク,沖縄県島尻郡八重瀬町世名城
9010404,沖縄県,島尻郡八重瀬町,高良,オキナワケン,シマジリグンヤエセチョウ,タカラ,沖縄県島尻郡八重瀬町高良
9010405,沖縄県,島尻郡八重瀬町,伊覇,オキナワケン,シマジリグンヤエセチョウ,イハ,沖縄県島尻郡八重瀬町伊覇
9010406,沖縄県,島尻郡八重瀬町,屋宜原,オキナワケン,シマジリグンヤエセチョウ,ヤギバル,沖縄県島尻郡八重瀬町屋宜原
9010411,沖縄県,島尻郡八重瀬町,友寄,オキナワケン,シマジリグンヤエセチョウ,トモヨセ,沖縄県島尻郡八重瀬町友寄
9010412,沖縄県,島尻郡八重瀬町,上田原,オキナワケン,シマジリグンヤエセチョウ,ウエタバル,沖縄県島尻郡八重瀬町上田原
9010413,沖縄県,島尻郡八重瀬町,志多伯,オキナワケン,シマジリグンヤエセチョウ,シタハク,沖縄県島尻郡八重瀬町志多伯
9010414,沖縄県,島尻郡八重瀬町,当銘,オキナワケン,シマジリグンヤエセチョウ,トウメ,沖縄県島尻郡八重瀬町当銘
9010415,沖縄県,島尻郡八重瀬町,小城,オキナワケン,シマジリグンヤエセチョウ,コグスク,沖縄県島尻郡八重瀬町小城
9010416,沖縄県,島尻郡八重瀬町,宜次,オキナワケン,シマジリグンヤエセチョウ,ギシ,沖縄県島尻郡八重瀬町宜次
9010417,沖縄県,島尻郡八重瀬町,外間,オキナワケン,シマジリグンヤエセチョウ,ホカマ,沖縄県島尻郡八重瀬町外間
9010501,沖縄県,島尻郡八重瀬町,長毛,オキナワケン,シマジリグンヤエセチョウ,ナガモウ,沖縄県島尻郡八重瀬町長毛
9010502,沖縄県,島尻郡八重瀬町,大頓,オキナワケン,シマジリグンヤエセチョウ,オオトン,沖縄県島尻郡八重瀬町大頓
9010503,沖縄県,島尻郡八重瀬町,新城,オキナワケン,シマジリグンヤエセチョウ,アラグスク,沖縄県島尻郡八重瀬町新城
9010504,沖縄県,島尻郡八重瀬町,後原,オキナワケン,シマジリグンヤエセチョウ,コシハラ,沖縄県島尻郡八重瀬町後原
9010511,沖縄県,島尻郡八重瀬町,港川,オキナワケン,シマジリグンヤエセチョウ,ミナトガワ,沖縄県島尻郡八重瀬町港川
9010512,沖縄県,島尻郡八重瀬町,具志頭,オキナワケン,シマジリグンヤエセチョウ,グシチャン,沖縄県島尻郡八重瀬町具志頭
9010513,沖縄県,島尻郡八重瀬町,玻名城,オキナワケン,シマジリグンヤエセチョウ,ハナシロ,沖縄県島尻郡八重瀬町玻名城
9010514,沖縄県,島尻郡八重瀬町,安里,オキナワケン,シマジリグンヤエセチョウ,アサト,沖縄県島尻郡八重瀬町安里
9010515,沖縄県,島尻郡八重瀬町,与座,オキナワケン,シマジリグンヤエセチョウ,ヨザ,沖縄県島尻郡八重瀬町与座
9010516,沖縄県,島尻郡八重瀬町,仲座,オキナワケン,シマジリグンヤエセチョウ,ナカザ,沖縄県島尻郡八重瀬町仲座
9010601,沖縄県,南城市,玉城垣花,オキナワケン,ナンジョウシ,タマグスクカキノハナ,沖縄県南城市玉城垣花
9010602,沖縄県,南城市,玉城仲村渠,オキナワケン,ナンジョウシ,タマグスクナカンダカリ,沖縄県南城市玉城仲村渠
9010603,沖縄県,南城市,玉城百名,オキナワケン,ナンジョウシ,タマグスクヒャクナ,沖縄県南城市玉城百名
9010604,沖縄県,南城市,玉城玉城,オキナワケン,ナンジョウシ,タマグスクタマグスク,沖縄県南城市玉城玉城
9010605,沖縄県,南城市,玉城中山,オキナワケン,ナンジョウシ,タマグスクナカヤマ,沖縄県南城市玉城中山
9010606,沖縄県,南城市,玉城糸数,オキナワケン,ナンジョウシ,タマグスクイトカズ,沖縄県南城市玉城糸数
9010607,沖縄県,南城市,玉城喜良原,オキナワケン,ナンジョウシ,タマグスクキラバル,沖縄県南城市玉城喜良原
9010608,沖縄県,南城市,玉城親慶原,オキナワケン,ナンジョウシ,タマグスクオヤケバル,沖縄県南城市玉城親慶原
9010611,沖縄県,南城市,玉城富里,オキナワケン,ナンジョウシ,タマグスクフサト,沖縄県南城市玉城富里
9010612,沖縄県,南城市,玉城當山,オキナワケン,ナンジョウシ,タマグスクトウヤマ,沖縄県南城市玉城當山
9010613,沖縄県,南城市,玉城志堅原,オキナワケン,ナンジョウシ,タマグスクシケンバル,沖縄県南城市玉城志堅原
9010614,沖縄県,南城市,玉城奥武,オキナワケン,ナンジョウシ,タマグスクオウ,沖縄県南城市玉城奥武
9010615,沖縄県,南城市,玉城堀川,オキナワケン,ナンジョウシ,タマグスクホリカワ,沖縄県南城市玉城堀川
9010616,沖縄県,南城市,玉城前川,オキナワケン,ナンジョウシ,タマグスクマエカワ,沖縄県南城市玉城前川
9010617,沖縄県,南城市,玉城愛地,オキナワケン,ナンジョウシ,タマグスクアイチ,沖縄県南城市玉城愛地
9010618,沖縄県,南城市,玉城船越,オキナワケン,ナンジョウシ,タマグスクフナコシ,沖縄県南城市玉城船越
9010619,沖縄県,南城市,玉城屋嘉部,オキナワケン,ナンジョウシ,タマグスクヤカブ,沖縄県南城市玉城屋嘉部
9011100,沖縄県,島尻郡南風原町,,オキナワケン,シマジリグンハエバルチョウ,,沖縄県島尻郡南風原町
9011101,沖縄県,島尻郡南風原町,大名,オキナワケン,シマジリグンハエバルチョウ,オオナ,沖縄県島尻郡南風原町大名
9011102,沖縄県,島尻郡南風原町,宮城,オキナワケン,シマジリグンハエバルチョウ,ミヤグスク,沖縄県島尻郡南風原町宮城
9011103,沖縄県,島尻郡南風原町,与那覇,オキナワケン,シマジリグンハエバルチョウ,ヨナハ,沖縄県島尻郡南風原町与那覇
9011104,沖縄県,島尻郡南風原町,宮平,オキナワケン,シマジリグンハエバルチョウ,ミヤヒラ,沖縄県島尻郡南風原町宮平
9011105,沖縄県,島尻郡南風原町,新川,オキナワケン,シマジリグンハエバルチョウ,アラカワ,沖縄県島尻郡南風原町新川
9011111,沖縄県,島尻郡南風原町,兼城,オキナワケン,シマジリグンハエバルチョウ,カネグスク,沖縄県島尻郡南風原町兼城
9011112,沖縄県,島尻郡南風原町,本部,オキナワケン,シマジリグンハエバルチョウ,モトブ,沖縄県島尻郡南風原町本部
9011113,沖縄県,島尻郡南風原町,喜屋武,オキナワケン,シマジリグンハエバルチョウ,キャン,沖縄県島尻郡南風原町喜屋武
9011114,沖縄県,島尻郡南風原町,神里,オキナワケン,シマジリグンハエバルチョウ,カミザト,沖縄県島尻郡南風原町神里
9011115,沖縄県,島尻郡南風原町,山川,オキナワケン,シマジリグンハエバルチョウ,ヤマカワ,沖縄県島尻郡南風原町山川
9011116,沖縄県,島尻郡南風原町,照屋,オキナワケン,シマジリグンハエバルチョウ,テルヤ,沖縄県島尻郡南風原町照屋
9011117,沖縄県,島尻郡南風原町,津嘉山,オキナワケン,シマジリグンハエバルチョウ,ツカザン,沖縄県島尻郡南風原町津嘉山
9011201,沖縄県,南城市,大里嶺井,オキナワケン,ナンジョウシ,オオザトミネイ,沖縄県南城市大里嶺井
9011202,沖縄県,南城市,大里大里,オキナワケン,ナンジョウシ,オオザトオオザト,沖縄県南城市大里大里
9011203,沖縄県,南城市,大里大城,オキナワケン,ナンジョウシ,オオザトオオシロ,沖縄県南城市大里大城
9011204,沖縄県,南城市,大里稲嶺,オキナワケン,ナンジョウシ,オオザトイナミネ,沖縄県南城市大里稲嶺
9011205,沖縄県,南城市,大里高平,オキナワケン,ナンジョウシ,オオザトタカヒラ,沖縄県南城市大里高平
9011206,沖縄県,南城市,大里仲間,オキナワケン,ナンジョウシ,オオザトナカマ,沖縄県南城市大里仲間
9011207,沖縄県,南城市,大里古堅,オキナワケン,ナンジョウシ,オオザトフルゲン,沖縄県南城市大里古堅
9011208,沖縄県,南城市,大里平良,オキナワケン,ナンジョウシ,オオザトタイラ,沖縄県南城市大里平良
9011300,沖縄県,島尻郡与那原町,,オキナワケン,シマジリグンヨナバルチョウ,,沖縄県島尻郡与那原町
9011301,沖縄県,島尻郡与那原町,板良敷,オキナワケン,シマジリグンヨナバルチョウ,イタラシキ,沖縄県島尻郡与那原町板良敷
9011302,沖縄県,島尻郡与那原町,上与那原,オキナワケン,シマジリグンヨナバルチョウ,ウエヨナバル,沖縄県島尻郡与那原町上与那原
9011303,沖縄県,島尻郡与那原町,与那原,オキナワケン,シマジリグンヨナバルチョウ,ヨナバル,沖縄県島尻郡与那原町与那原
9011304,沖縄県,島尻郡与那原町,東浜,オキナワケン,シマジリグンヨナバルチョウ,アガリハマ,沖縄県島尻郡与那原町東浜
9011400,沖縄県,南城市,,オキナワケン,ナンジョウシ,,沖縄県南城市
9011401,沖縄県,南城市,佐敷伊原,オキナワケン,ナンジョウシ,サシキイバラ,沖縄県南城市佐敷伊原
9011402,沖縄県,南城市,佐敷手登根,オキナワケン,ナンジョウシ,サシキテドコン,沖縄県南城市佐敷手登根
9011403,沖縄県,南城市,佐敷佐敷,オキナワケン,ナンジョウシ,サシキサシキ,沖縄県南城市佐敷佐敷
9011404,沖縄県,南城市,佐敷冨祖崎,オキナワケン,ナンジョウシ,サシキフソザキ,沖縄県南城市佐敷冨祖崎
9011405,沖縄県,南城市,佐敷仲伊保,オキナワケン,ナンジョウシ,サシキナカイホ,沖縄県南城市佐敷仲伊保
9011406,沖縄県,南城市,佐敷屋比久,オキナワケン,ナンジョウシ,サシキヤビク,沖縄県南城市佐敷屋比久
9011407,沖縄県,南城市,つきしろ,オキナワケン,ナンジョウシ,ツキシロ,沖縄県南城市つきしろ
9011411,沖縄県,南城市,佐敷兼久,オキナワケン,ナンジョウシ,サシキカネク,沖縄県南城市佐敷兼久
9011412,沖縄県,南城市,佐敷新里,オキナワケン,ナンジョウシ,サシキシンザト,沖縄県南城市佐敷新里
9011413,沖縄県,南城市,佐敷小谷,オキナワケン,ナンジョウシ,サシキオコク,沖縄県南城市佐敷小谷
9011414,沖縄県,南城市,佐敷津波古,オキナワケン,ナンジョウシ,サシキツハコ,沖縄県南城市佐敷津波古
9011415,沖縄県,南城市,佐敷新開,オキナワケン,ナンジョウシ,サシキシンカイ,沖縄県南城市佐敷新開
9011501,沖縄県,南城市,知念久高,オキナワケン,ナンジョウシ,チネンクダカ,沖縄県南城市知念久高
9011502,沖縄県,南城市,知念安座真,オキナワケン,ナンジョウシ,チネンアザマ,沖縄県南城市知念安座真
9011503,沖縄県,南城市,知念知名,オキナワケン,ナンジョウシ,チネンチナ,沖縄県南城市知念知名
9011504,沖縄県,南城市,知念海野,オキナワケン,ナンジョウシ,チネンウミノ,沖縄県南城市知念海野
9011505,沖縄県,南城市,知念久原,オキナワケン,ナンジョウシ,チネンクハラ,沖縄県南城市知念久原
9011511,沖縄県,南城市,知念久手堅,オキナワケン,ナンジョウシ,チネンクデケン,沖縄県南城市知念久手堅
9011512,沖縄県,南城市,知念吉富,オキナワケン,ナンジョウシ,チネンヨシトミ,沖縄県南城市知念吉富
9011513,沖縄県,南城市,知念知念,オキナワケン,ナンジョウシ,チネンチネン,沖縄県南城市知念知念
9011514,沖縄県,南城市,知念具志堅,オキナワケン,ナンジョウシ,チネングシケン,沖縄県南城市知念具志堅
9011515,沖縄県,南城市,知念山里,オキナワケン,ナンジョウシ,チネンヤマザト,沖縄県南城市知念山里
9011516,沖縄県,南城市,知念志喜屋,オキナワケン,ナンジョウシ,チネンシキヤ,沖縄県南城市知念志喜屋
9012100,沖縄県,浦添市,,オキナワケン,ウラソエシ,,沖縄県浦添市
9012101,沖縄県,浦添市,西原,オキナワケン,ウラソエシ,ニシハラ,沖縄県浦添市西原
9012102,沖縄県,浦添市,前田,オキナワケン,ウラソエシ,マエダ,沖縄県浦添市前田
9012103,沖縄県,浦添市,仲間,オキナワケン,ウラソエシ,ナカマ,沖縄県浦添市仲間
9012104,沖縄県,浦添市,当山,オキナワケン,ウラソエシ,トウヤマ,沖縄県浦添市当山
9012111,沖縄県,浦添市,経塚,オキナワケン,ウラソエシ,キョウヅカ,沖縄県浦添市経塚
9012112,沖縄県,浦添市,沢岻,オキナワケン,ウラソエシ,タクシ,沖縄県浦添市沢岻
9012113,沖縄県,浦添市,大平,オキナワケン,ウラソエシ,オオヒラ,沖縄県浦添市大平
9012114,沖縄県,浦添市,安波茶,オキナワケン,ウラソエシ,アハチャ,沖縄県浦添市安波茶
9012121,沖縄県,浦添市,内間,オキナワケン,ウラソエシ,ウチマ,沖縄県浦添市内間
9012122,沖縄県,浦添市,勢理客,オキナワケン,ウラソエシ,ジッチャク,沖縄県浦添市勢理客
9012123,沖縄県,浦添市,西洲,オキナワケン,ウラソエシ,イリジマ,沖縄県浦添市西洲
9012124,沖縄県,浦添市,小湾,オキナワケン,ウラソエシ,コワン,沖縄県浦添市小湾
9012125,沖縄県,浦添市,仲西,オキナワケン,ウラソエシ,ナカニシ,沖縄県浦添市仲西
9012126,沖縄県,浦添市,宮城,オキナワケン,ウラソエシ,ミヤギ,沖縄県浦添市宮城
9012127,沖縄県,浦添市,屋富祖,オキナワケン,ウラソエシ,ヤフソ,沖縄県浦添市屋富祖
9012128,沖縄県,浦添市,伊奈武瀬,オキナワケン,ウラソエシ,イナンセ,沖縄県浦添市伊奈武瀬
9012131,沖縄県,浦添市,牧港,オキナワケン,ウラソエシ,マキミナト,沖縄県浦添市牧港
9012132,沖縄県,浦添市,伊祖,オキナワケン,ウラソエシ,イソ,沖縄県浦添市伊祖
9012133,沖縄県,浦添市,城間,オキナワケン,ウラソエシ,グスクマ,沖縄県浦添市城間
9012134,沖縄県,浦添市,港川,オキナワケン,ウラソエシ,ミナトガワ,沖縄県浦添市港川
9012200,沖縄県,宜野湾市,,オキナワケン,ギノワンシ,,沖縄県宜野湾市
9012201,沖縄県,宜野湾市,新城,オキナワケン,ギノワンシ,アラグスク,沖縄県宜野湾市新城
9012202,沖縄県,宜野湾市,普天間,オキナワケン,ギノワンシ,フテンマ,沖縄県宜野湾市普天間
9012203,沖縄県,宜野湾市,野嵩,オキナワケン,ギノワンシ,ノダケ,沖縄県宜野湾市野嵩
9012204,沖縄県,宜野湾市,上原,オキナワケン,ギノワンシ,ウエハラ,沖縄県宜野湾市上原
9012205,沖縄県,宜野湾市,赤道,オキナワケン,ギノワンシ,アカミチ,沖縄県宜野湾市赤道
9012206,沖縄県,宜野湾市,愛知,オキナワケン,ギノワンシ,アイチ,沖縄県宜野湾市愛知
9012207,沖縄県,宜野湾市,神山,オキナワケン,ギノワンシ,カミヤマ,沖縄県宜野湾市神山
9012211,沖縄県,宜野湾市,宜野湾,オキナワケン,ギノワンシ,ギノワン,沖縄県宜野湾市宜野湾
9012212,沖縄県,宜野湾市,長田,オキナワケン,ギノワンシ,ナガタ,沖縄県宜野湾市長田
9012213,沖縄県,宜野湾市,志真志,オキナワケン,ギノワンシ,シマシ,沖縄県宜野湾市志真志
9012214,沖縄県,宜野湾市,我如古,オキナワケン,ギノワンシ,ガネコ,沖縄県宜野湾市我如古
9012215,沖縄県,宜野湾市,真栄原,オキナワケン,ギノワンシ,マエハラ,沖縄県宜野湾市真栄原
9012216,沖縄県,宜野湾市,佐真下,オキナワケン,ギノワンシ,サマシタ,沖縄県宜野湾市佐真下
9012221,沖縄県,宜野湾市,伊佐,オキナワケン,ギノワンシ,イサ,沖縄県宜野湾市伊佐
9012222,沖縄県,宜野湾市,喜友名,オキナワケン,ギノワンシ,キユウナ,沖縄県宜野湾市喜友名
9012223,沖縄県,宜野湾市,大山,オキナワケン,ギノワンシ,オオヤマ,沖縄県宜野湾市大山
9012224,沖縄県,宜野湾市,真志喜,オキナワケン,ギノワンシ,マシキ,沖縄県宜野湾市真志喜
9012225,沖縄県,宜野湾市,大謝名,オキナワケン,ギノワンシ,オオジャナ,沖縄県宜野湾市大謝名
9012226,沖縄県,宜野湾市,嘉数,オキナワケン,ギノワンシ,カカズ,沖縄県宜野湾市嘉数
9012227,沖縄県,宜野湾市,宇地泊,オキナワケン,ギノワンシ,ウチドマリ,沖縄県宜野湾市宇地泊
9012300,沖縄県,中頭郡北中城村,,オキナワケン,ナカガミグンキタナカグスクソン,,沖縄県中頭郡北中城村
9012301,沖縄県,中頭郡北中城村,島袋,オキナワケン,ナカガミグンキタナカグスクソン,シマブク,沖縄県中頭郡北中城村島袋
