zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
7600025,香川県,高松市,古新町,カガワケン,タカマツシ,フルジンマチ,香川県高松市古新町
7600026,香川県,高松市,磨屋町,カガワケン,タカマツシ,トギヤマチ,香川県高松市磨屋町
7600027,香川県,高松市,紺屋町,カガワケン,タカマツシ,コンヤマチ,香川県高松市紺屋町
7600028,香川県,高松市,鍛冶屋町,カガワケン,タカマツシ,カジヤマチ,香川県高松市鍛冶屋町
7600029,香川県,高松市,丸亀町,カガワケン,タカマツシ,マルガメマチ,香川県高松市丸亀町
7600030,香川県,高松市,玉藻町,カガワケン,タカマツシ,タマモチョウ,香川県高松市玉藻町
7600031,香川県,高松市,北浜町,カガワケン,タカマツシ,キタハマチョウ,香川県高松市北浜町
7600032,香川県,高松市,本町,カガワケン,タカマツシ,ホンマチ,香川県高松市本町
7600033,香川県,高松市,丸の内,カガワケン,タカマツシ,マルノウチ,香川県高松市丸の内
7600034,香川県,高松市,内町,カガワケン,タカマツシ,ウチマチ,香川県高松市内町
7600035,香川県,高松市,鶴屋町,カガワケン,タカマツシ,ツルヤマチ,香川県高松市鶴屋町
7600036,香川県,高松市,城東町,カガワケン,タカマツシ,ジョウトウチョウ,香川県高松市城東町
7600037,香川県,高松市,東浜町,カガワケン,タカマツシ,ヒガシハマチョウ,香川県高松市東浜町
7600038,香川県,高松市,井口町,カガワケン,タカマツシ,イグチマチ,香川県高松市井口町
7600040,香川県,高松市,片原町,カガワケン,タカマツシ,カタハラマチ,香川県高松市片原町
7600041,香川県,高松市,百間町,カガワケン,タカマツシ,ヒャッケンマチ,香川県高松市百間町
7600042,香川県,高松市,大工町,カガワケン,タカマツシ,ダイクマチ,香川県高松市大工町
7600043,香川県,高松市,今新町,カガワケン,タカマツシ,イマジンマチ,香川県高松市今新町
7600044,香川県,高松市,御坊町,カガワケン,タカマツシ,ゴボウマチ,香川県高松市御坊町
7600045,香川県,高松市,古馬場町,カガワケン,タカマツシ,フルババチョウ,香川県高松市古馬場町
7600046,香川県,高松市,通町,カガワケン,タカマツシ,トオリマチ,香川県高松市通町
7600047,香川県,高松市,塩屋町,カガワケン,タカマツシ,シオヤマチ,香川県高松市塩屋町
7600048,香川県,高松市,福田町,カガワケン,タカマツシ,フクダマチ,香川県高松市福田町
7600049,香川県,高松市,八坂町,カガワケン,タカマツシ,ヤサカマチ,香川県高松市八坂町
7600050,香川県,高松市,亀井町,カガワケン,タカマツシ,カメイチョウ,香川県高松市亀井町
7600051,香川県,高松市,南新町,カガワケン,タカマツシ,ミナミシンマチ,香川県高松市南新町
7600052,香川県,高松市,瓦町,カガワケン,タカマツシ,カワラマチ,香川県高松市瓦町
7600053,香川県,高松市,田町,カガワケン,タカマツシ,タマチ,香川県高松市田町
7600054,香川県,高松市,常磐町,カガワケン,タカマツシ,トキワチョウ,香川県高松市常磐町
7600055,香川県,高松市,観光通,カガワケン,タカマツシ,カンコウドオリ,香川県高松市観光通
7600056,香川県,高松市,中新町,カガワケン,タカマツシ,ナカジンチョウ,香川県高松市中新町
7600057,香川県,高松市,旅籠町,カガワケン,タカマツシ,ハタゴマチ,香川県高松市旅籠町
7600058,香川県,高松市,東田町,カガワケン,タカマツシ,ヒガシタマチ,香川県高松市東田町
7600060,香川県,高松市,末広町,カガワケン,タカマツシ,スエヒロチョウ,香川県高松市末広町
7600061,香川県,高松市,築地町,カガワケン,タカマツシ,ツキジチョウ,香川県高松市築地町
7600062,香川県,高松市,塩上町,カガワケン,タカマツシ,シオガミチョウ,香川県高松市塩上町
7600063,香川県,高松市,多賀町,カガワケン,タカマツシ,タガチョウ,香川県高松市多賀町
7600064,香川県,高松市,朝日新町,カガワケン,タカマツシ,アサヒシンマチ,香川県高松市朝日新町
7600065,香川県,高松市,朝日町,カガワケン,タカマツシ,アサヒマチ,香川県高松市朝日町
7600066,香川県,高松市,福岡町,カガワケン,タカマツシ,フクオカチョウ,香川県高松市福岡町
7600067,香川県,高松市,松福町,カガワケン,タカマツシ,マツフクチョウ,香川県高松市松福町
7600068,香川県,高松市,松島町,カガワケン,タカマツシ,マツシマチョウ,香川県高松市松島町
7600071,香川県,高松市,藤塚町,カガワケン,タカマツシ,フジヅカチョウ,香川県高松市藤塚町
7600072,香川県,高松市,花園町,カガワケン,タカマツシ,ハナゾノチョウ,香川県高松市花園町
7600073,香川県,高松市,栗林町,カガワケン,タカマツシ,リツリンチョウ,香川県高松市栗林町
7600074,香川県,高松市,桜町,カガワケン,タカマツシ,サクラマチ,香川県高松市桜町
7600075,香川県,高松市,楠上町,カガワケン,タカマツシ,クスガミチョウ,香川県高松市楠上町
7600076,香川県,高松市,観光町,カガワケン,タカマツシ,カンコウチョウ,香川県高松市観光町
7600077,香川県,高松市,上福岡町,カガワケン,タカマツシ,カミフクオカチョウ,香川県高松市上福岡町
7600078,香川県,高松市,今里町,カガワケン,タカマツシ,イマザトチョウ,香川県高松市今里町
7600079,香川県,高松市,松縄町,カガワケン,タカマツシ,マツナワチョウ,香川県高松市松縄町
7600080,香川県,高松市,木太町,カガワケン,タカマツシ,キタチョウ,香川県高松市木太町
7600091,香川県,高松市,男木町,カガワケン,タカマツシ,オギチョウ,香川県高松市男木町
7600092,香川県,高松市,女木町,カガワケン,タカマツシ,メギチョウ,香川県高松市女木町
7600093,香川県,高松市,鶴市町（台山）,カガワケン,タカマツシ,ツルイチチョウ(ダイヤマ),香川県高松市鶴市町（台山）
7610101,香川県,高松市,春日町,カガワケン,タカマツシ,カスガチョウ,香川県高松市春日町
7610102,香川県,高松市,新田町甲,カガワケン,タカマツシ,シンデンチョウコウ,香川県高松市新田町甲
7610103,香川県,高松市,新田町乙,カガワケン,タカマツシ,シンデンチョウオツ,香川県高松市新田町乙
7610104,香川県,高松市,高松町,カガワケン,タカマツシ,タカマツチョウ,香川県高松市高松町
7610111,香川県,高松市,屋島東町,カガワケン,タカマツシ,ヤシマヒガシマチ,香川県高松市屋島東町
7610112,香川県,高松市,屋島中町,カガワケン,タカマツシ,ヤシマナカマチ,香川県高松市屋島中町
7610113,香川県,高松市,屋島西町,カガワケン,タカマツシ,ヤシマニシマチ,香川県高松市屋島西町
7610121,香川県,高松市,牟礼町牟礼,カガワケン,タカマツシ,ムレチョウムレ,香川県高松市牟礼町牟礼
7610122,香川県,高松市,牟礼町大町,カガワケン,タカマツシ,ムレチョウオオマチ,香川県高松市牟礼町大町
7610123,香川県,高松市,牟礼町原,カガワケン,タカマツシ,ムレチョウハラ,香川県高松市牟礼町原
7610130,香川県,高松市,庵治町,カガワケン,タカマツシ,アジチョウ,香川県高松市庵治町
7610301,香川県,高松市,林町,カガワケン,タカマツシ,ハヤシチョウ,香川県高松市林町
7610302,香川県,高松市,上林町,カガワケン,タカマツシ,カミハヤシチョウ,香川県高松市上林町
7610303,香川県,高松市,六条町,カガワケン,タカマツシ,ロクジョウチョウ,香川県高松市六条町
7610311,香川県,高松市,元山町,カガワケン,タカマツシ,モトヤマチョウ,香川県高松市元山町
7610312,香川県,高松市,東山崎町,カガワケン,タカマツシ,ヒガシヤマサキチョウ,香川県高松市東山崎町
7610313,香川県,高松市,下田井町,カガワケン,タカマツシ,シモタイチョウ,香川県高松市下田井町
7610321,香川県,高松市,前田西町,カガワケン,タカマツシ,マエダニシマチ,香川県高松市前田西町
7610322,香川県,高松市,前田東町,カガワケン,タカマツシ,マエダヒガシマチ,香川県高松市前田東町
7610323,香川県,高松市,亀田町,カガワケン,タカマツシ,カメダチョウ,香川県高松市亀田町
7610431,香川県,高松市,小村町,カガワケン,タカマツシ,オモレチョウ,香川県高松市小村町
7610432,香川県,高松市,亀田南町,カガワケン,タカマツシ,カメダミナミマチ,香川県高松市亀田南町
7610433,香川県,高松市,十川西町,カガワケン,タカマツシ,ソガワニシマチ,香川県高松市十川西町
7610434,香川県,高松市,十川東町,カガワケン,タカマツシ,ソガワヒガシマチ,香川県高松市十川東町
7610441,香川県,高松市,由良町,カガワケン,タカマツシ,ユラチョウ,香川県高松市由良町
7610442,香川県,高松市,川島本町,カガワケン,タカマツシ,カワシマホンマチ,香川県高松市川島本町
7610443,香川県,高松市,川島東町,カガワケン,タカマツシ,カワシマヒガシマチ,香川県高松市川島東町
7610444,香川県,高松市,池田町,カガワケン,タカマツシ,イケダチョウ,香川県高松市池田町
7610445,香川県,高松市,西植田町,カガワケン,タカマツシ,ニシウエタチョウ,香川県高松市西植田町
7610446,香川県,高松市,東植田町,カガワケン,タカマツシ,ヒガシウエタチョウ,香川県高松市東植田町
7610450,香川県,高松市,三谷町,カガワケン,タカマツシ,ミタニチョウ,香川県高松市三谷町
7610611,香川県,木田郡三木町,田中,カガワケン,キタグンミキチョウ,タナカ,香川県木田郡三木町田中
7610612,香川県,木田郡三木町,氷上,カガワケン,キタグンミキチョウ,ヒカミ,香川県木田郡三木町氷上
7610613,香川県,木田郡三木町,上高岡,カガワケン,キタグンミキチョウ,カミタカオカ,香川県木田郡三木町上高岡
7610614,香川県,木田郡三木町,朝倉,カガワケン,キタグンミキチョウ,アサクラ,香川県木田郡三木町朝倉
7610615,香川県,木田郡三木町,小蓑,カガワケン,キタグンミキチョウ,コミノ,香川県木田郡三木町小蓑
7610700,香川県,木田郡三木町,,カガワケン,キタグンミキチョウ,,香川県木田郡三木町
7610701,香川県,木田郡三木町,池戸,カガワケン,キタグンミキチョウ,イケノベ,香川県木田郡三木町池戸
7610702,香川県,木田郡三木町,平木,カガワケン,キタグンミキチョウ,ヒラギ,香川県木田郡三木町平木
7610703,香川県,木田郡三木町,鹿伏,カガワケン,キタグンミキチョウ,シシブセ,香川県木田郡三木町鹿伏
7610704,香川県,木田郡三木町,下高岡,カガワケン,キタグンミキチョウ,シモタカオカ,香川県木田郡三木町下高岡
7610705,香川県,木田郡三木町,井上,カガワケン,キタグンミキチョウ,イノウエ,香川県木田郡三木町井上
7610821,香川県,木田郡三木町,鹿庭,カガワケン,キタグンミキチョウ,カニワ,香川県木田郡三木町鹿庭
7610822,香川県,木田郡三木町,奥山,カガワケン,キタグンミキチョウ,オクヤマ,香川県木田郡三木町奥山
7610823,香川県,木田郡三木町,井戸,カガワケン,キタグンミキチョウ,イド,香川県木田郡三木町井戸
7610901,香川県,さぬき市,大川町富田西,カガワケン,サヌキシ,オオカワマチトミダニシ,香川県さぬき市大川町富田西
7610902,香川県,さぬき市,大川町富田中,カガワケン,サヌキシ,オオカワマチトミダナカ,香川県さぬき市大川町富田中
7610903,香川県,さぬき市,大川町富田東,カガワケン,サヌキシ,オオカワマチトミダヒガシ,香川県さぬき市大川町富田東
7610904,香川県,さぬき市,大川町田面,カガワケン,サヌキシ,オオカワマチタヅラ,香川県さぬき市大川町田面
7610905,香川県,さぬき市,大川町南川,カガワケン,サヌキシ,オオカワマチミナミガワ,香川県さぬき市大川町南川
7611401,香川県,高松市,香南町岡,カガワケン,タカマツシ,コウナンチョウオカ,香川県高松市香南町岡
7611402,香川県,高松市,香南町由佐,カガワケン,タカマツシ,コウナンチョウユサ,香川県高松市香南町由佐
7611403,香川県,高松市,香南町吉光,カガワケン,タカマツシ,コウナンチョウヨシミツ,香川県高松市香南町吉光
7611404,香川県,高松市,香南町横井,カガワケン,タカマツシ,コウナンチョウヨコイ,香川県高松市香南町横井
7611405,香川県,高松市,香南町池内,カガワケン,タカマツシ,コウナンチョウイケノウチ,香川県高松市香南町池内
7611406,香川県,高松市,香南町西庄,カガワケン,タカマツシ,コウナンチョウニシノショウ,香川県高松市香南町西庄
7611501,香川県,高松市,塩江町安原下（第１号）,カガワケン,タカマツシ,シオノエチョウヤスハラシモ(ダイ1ゴウ),香川県高松市塩江町安原下（第1-）
7611502,香川県,高松市,塩江町安原下（第２号）,カガワケン,タカマツシ,シオノエチョウヤスハラシモ(ダイ2ゴウ),香川県高松市塩江町安原下（第2-）
7611503,香川県,高松市,塩江町安原下（第３号）,カガワケン,タカマツシ,シオノエチョウヤスハラシモ(ダイ3ゴウ),香川県高松市塩江町安原下（第3-）
7611504,香川県,高松市,塩江町安原下（その他）,カガワケン,タカマツシ,シオノエチョウヤスハラシモ(ソノタ),香川県高松市塩江町安原下（その他）
7611611,香川県,高松市,塩江町安原上,カガワケン,タカマツシ,シオノエチョウヤスハラカミ,香川県高松市塩江町安原上
7611612,香川県,高松市,塩江町安原上東,カガワケン,タカマツシ,シオノエチョウヤスハラカミヒガシ,香川県高松市塩江町安原上東
7611613,香川県,高松市,塩江町上西甲,カガワケン,タカマツシ,シオノエチョウカミニシコウ,香川県高松市塩江町上西甲
7611614,香川県,高松市,塩江町上西乙,カガワケン,タカマツシ,シオノエチョウカミニシオツ,香川県高松市塩江町上西乙
7611615,香川県,高松市,塩江町安原下（上小田）,カガワケン,タカマツシ,シオノエチョウヤスハラシモ(カミコタ),香川県高松市塩江町安原下（上小田）
7611615,香川県,高松市,塩江町安原下（炭谷）,カガワケン,タカマツシ,シオノエチョウヤスハラシモ(スミヤ),香川県高松市塩江町安原下（炭谷）
7611616,香川県,高松市,菅沢町,カガワケン,タカマツシ,スゲザワチョウ,香川県高松市菅沢町
7611701,香川県,高松市,香川町大野,カガワケン,タカマツシ,カガワチョウオオノ,香川県高松市香川町大野
7611702,香川県,高松市,香川町寺井,カガワケン,タカマツシ,カガワチョウテライ,香川県高松市香川町寺井
7611703,香川県,高松市,香川町浅野,カガワケン,タカマツシ,カガワチョウアサノ,香川県高松市香川町浅野
7611704,香川県,高松市,香川町川内原,カガワケン,タカマツシ,カガワチョウカワナイハラ,香川県高松市香川町川内原
7611705,香川県,高松市,香川町川東下,カガワケン,タカマツシ,カガワチョウカワヒガシシモ,香川県高松市香川町川東下
7611706,香川県,高松市,香川町川東上,カガワケン,タカマツシ,カガワチョウカワヒガシカミ,香川県高松市香川町川東上
7611707,香川県,高松市,香川町東谷,カガワケン,タカマツシ,カガワチョウヒガシタニ,香川県高松市香川町東谷
7611708,香川県,高松市,香川町安原下,カガワケン,タカマツシ,カガワチョウヤスハラシモ,香川県高松市香川町安原下
7612101,香川県,綾歌郡綾川町,畑田,カガワケン,アヤウタグンアヤガワチョウ,ハタダ,香川県綾歌郡綾川町畑田
7612102,香川県,綾歌郡綾川町,千疋,カガワケン,アヤウタグンアヤガワチョウ,センビキ,香川県綾歌郡綾川町千疋
7612103,香川県,綾歌郡綾川町,陶,カガワケン,アヤウタグンアヤガワチョウ,スエ,香川県綾歌郡綾川町陶
7612201,香川県,綾歌郡綾川町,枌所東,カガワケン,アヤウタグンアヤガワチョウ,ソギショヒガシ,香川県綾歌郡綾川町枌所東
7612202,香川県,綾歌郡綾川町,枌所西,カガワケン,アヤウタグンアヤガワチョウ,ソギショニシ,香川県綾歌郡綾川町枌所西
7612203,香川県,綾歌郡綾川町,山田上,カガワケン,アヤウタグンアヤガワチョウ,ヤマダカミ,香川県綾歌郡綾川町山田上
7612204,香川県,綾歌郡綾川町,山田下,カガワケン,アヤウタグンアヤガワチョウ,ヤマダシモ,香川県綾歌郡綾川町山田下
7612205,香川県,綾歌郡綾川町,東分,カガワケン,アヤウタグンアヤガワチョウ,ヒガシブン,香川県綾歌郡綾川町東分
7612206,香川県,綾歌郡綾川町,西分,カガワケン,アヤウタグンアヤガワチョウ,ニシブン,香川県綾歌郡綾川町西分
7612207,香川県,綾歌郡綾川町,羽床上,カガワケン,アヤウタグンアヤガワチョウ,ハユカカミ,香川県綾歌郡綾川町羽床上
7612208,香川県,綾歌郡綾川町,牛川,カガワケン,アヤウタグンアヤガワチョウ,ウシカワ,香川県綾歌郡綾川町牛川
7612300,香川県,綾歌郡綾川町,,カガワケン,アヤウタグンアヤガワチョウ,,香川県綾歌郡綾川町
7612304,香川県,綾歌郡綾川町,萱原,カガワケン,アヤウタグンアヤガワチョウ,カヤハラ,香川県綾歌郡綾川町萱原
7612305,香川県,綾歌郡綾川町,滝宮,カガワケン,アヤウタグンアヤガワチョウ,タキノミヤ,香川県綾歌郡綾川町滝宮
7612306,香川県,綾歌郡綾川町,北,カガワケン,アヤウタグンアヤガワチョウ,キタ,香川県綾歌郡綾川町北
7612307,香川県,綾歌郡綾川町,小野,カガワケン,アヤウタグンアヤガワチョウ,オノ,香川県綾歌郡綾川町小野
7612308,香川県,綾歌郡綾川町,羽床下,カガワケン,アヤウタグンアヤガワチョウ,ハユカシモ,香川県綾歌郡綾川町羽床下
7612401,香川県,丸亀市,綾歌町岡田上,カガワケン,マルガメシ,アヤウタチョウオカダカミ,香川県丸亀市綾歌町岡田上
7612402,香川県,丸亀市,綾歌町岡田下,カガワケン,マルガメシ,アヤウタチョウオカダシモ,香川県丸亀市綾歌町岡田下
7612403,香川県,丸亀市,綾歌町岡田西,カガワケン,マルガメシ,アヤウタチョウオカダニシ,香川県丸亀市綾歌町岡田西
7612404,香川県,丸亀市,綾歌町岡田東,カガワケン,マルガメシ,アヤウタチョウオカダヒガシ,香川県丸亀市綾歌町岡田東
7612405,香川県,丸亀市,綾歌町栗熊西,カガワケン,マルガメシ,アヤウタチョウクリクマニシ,香川県丸亀市綾歌町栗熊西
7612406,香川県,丸亀市,綾歌町栗熊東,カガワケン,マルガメシ,アヤウタチョウクリクマヒガシ,香川県丸亀市綾歌町栗熊東
7612407,香川県,丸亀市,綾歌町富熊（その他）,カガワケン,マルガメシ,アヤウタチョウトミクマ(ソノタ),香川県丸亀市綾歌町富熊（その他）
7612408,香川県,丸亀市,綾歌町富熊（富士見坂）,カガワケン,マルガメシ,アヤウタチョウトミクマ(フジミサカ),香川県丸亀市綾歌町富熊（富士見坂）
7613110,香川県,香川郡直島町,,カガワケン,カガワグンナオシマチョウ,,香川県香川郡直島町
7614100,香川県,小豆郡土庄町,,カガワケン,ショウズグントノショウチョウ,,香川県小豆郡土庄町
7614101,香川県,小豆郡土庄町,甲、乙（その他）,カガワケン,ショウズグントノショウチョウ,コウ、オツ(ソノタ),香川県小豆郡土庄町甲、乙（その他）
7614102,香川県,小豆郡土庄町,甲、乙（港新町）,カガワケン,ショウズグントノショウチョウ,コウ、オツ(ミナトシンマチ),香川県小豆郡土庄町甲、乙（港新町）
7614103,香川県,小豆郡土庄町,甲、乙（大木戸）,カガワケン,ショウズグントノショウチョウ,コウ、オツ(オオキド),香川県小豆郡土庄町甲、乙（大木戸）
7614104,香川県,小豆郡土庄町,甲、乙（吉ケ浦）,カガワケン,ショウズグントノショウチョウ,コウ、オツ(ヨシガウラ),香川県小豆郡土庄町甲、乙（吉ケ浦）
7614105,香川県,小豆郡土庄町,甲、乙（西本町）,カガワケン,ショウズグントノショウチョウ,コウ、オツ(ニシホンチョウ),香川県小豆郡土庄町甲、乙（西本町）
7614106,香川県,小豆郡土庄町,甲、乙（本町）,カガワケン,ショウズグントノショウチョウ,コウ、オツ(ホンチョウ),香川県小豆郡土庄町甲、乙（本町）
7614111,香川県,小豆郡土庄町,甲、乙（東港）,カガワケン,ショウズグントノショウチョウ,コウ、オツ(ヒガシミナト),香川県小豆郡土庄町甲、乙（東港）
7614112,香川県,小豆郡土庄町,甲、乙（鹿島）,カガワケン,ショウズグントノショウチョウ,コウ、オツ(カシマ),香川県小豆郡土庄町甲、乙（鹿島）
7614113,香川県,小豆郡土庄町,甲、乙（柳）,カガワケン,ショウズグントノショウチョウ,コウ、オツ(ヤナギ),香川県小豆郡土庄町甲、乙（柳）
7614114,香川県,小豆郡土庄町,甲、乙（千軒）,カガワケン,ショウズグントノショウチョウ,コウ、オツ(センケン),香川県小豆郡土庄町甲、乙（千軒）
7614115,香川県,小豆郡土庄町,甲、乙（小瀬）,カガワケン,ショウズグントノショウチョウ,コウ、オツ(コセ),香川県小豆郡土庄町甲、乙（小瀬）
7614121,香川県,小豆郡土庄町,渕崎,カガワケン,ショウズグントノショウチョウ,フチザキ,香川県小豆郡土庄町渕崎
7614122,香川県,小豆郡土庄町,上庄,カガワケン,ショウズグントノショウチョウ,カミショウ,香川県小豆郡土庄町上庄
7614131,香川県,小豆郡土庄町,伊喜末（その他）,カガワケン,ショウズグントノショウチョウ,イギスエ(ソノタ),香川県小豆郡土庄町伊喜末（その他）
7614132,香川県,小豆郡土庄町,小江,カガワケン,ショウズグントノショウチョウ,オエ,香川県小豆郡土庄町小江
7614133,香川県,小豆郡土庄町,長浜,カガワケン,ショウズグントノショウチョウ,ナガハマ,香川県小豆郡土庄町長浜
7614134,香川県,小豆郡土庄町,滝宮,カガワケン,ショウズグントノショウチョウ,タキノミヤ,香川県小豆郡土庄町滝宮
7614141,香川県,小豆郡土庄町,馬越,カガワケン,ショウズグントノショウチョウ,ウマゴエ,香川県小豆郡土庄町馬越
7614142,香川県,小豆郡土庄町,屋形崎,カガワケン,ショウズグントノショウチョウ,ヤカタザキ,香川県小豆郡土庄町屋形崎
7614143,香川県,小豆郡土庄町,見目,カガワケン,ショウズグントノショウチョウ,ミメ,香川県小豆郡土庄町見目
7614144,香川県,小豆郡土庄町,小海,カガワケン,ショウズグントノショウチョウ,オミ,香川県小豆郡土庄町小海
7614145,香川県,小豆郡土庄町,大部,カガワケン,ショウズグントノショウチョウ,オオベ,香川県小豆郡土庄町大部
7614146,香川県,小豆郡土庄町,小部,カガワケン,ショウズグントノショウチョウ,コベ,香川県小豆郡土庄町小部
7614151,香川県,小豆郡土庄町,肥土山,カガワケン,ショウズグントノショウチョウ,ヒトヤマ,香川県小豆郡土庄町肥土山
7614152,香川県,小豆郡土庄町,黒岩,カガワケン,ショウズグントノショウチョウ,クロイワ,香川県小豆郡土庄町黒岩
7614153,香川県,小豆郡土庄町,小馬越,カガワケン,ショウズグントノショウチョウ,コウマゴエ,香川県小豆郡土庄町小馬越
7614154,香川県,小豆郡土庄町,笠滝,カガワケン,ショウズグントノショウチョウ,カサガダキ,香川県小豆郡土庄町笠滝
7614155,香川県,小豆郡小豆島町,中山（美しの原高原）,カガワケン,ショウズグンショウドシマチョウ,ナカヤマ(ウツクシノハラコウゲン),香川県小豆郡小豆島町中山（美しの原高原）
7614155,香川県,小豆郡小豆島町,中山（蛙子鳴滝）,カガワケン,ショウズグンショウドシマチョウ,ナカヤマ(カエルゴナルタキ),香川県小豆郡小豆島町中山（蛙子鳴滝）
7614300,香川県,小豆郡小豆島町,,カガワケン,ショウズグンショウドシマチョウ,,香川県小豆郡小豆島町
7614301,香川県,小豆郡小豆島町,池田,カガワケン,ショウズグンショウドシマチョウ,イケダ,香川県小豆郡小豆島町池田
7614302,香川県,小豆郡小豆島町,蒲生,カガワケン,ショウズグンショウドシマチョウ,カモウ,香川県小豆郡小豆島町蒲生
7614303,香川県,小豆郡小豆島町,中山（その他）,カガワケン,ショウズグンショウドシマチョウ,ナカヤマ(ソノタ),香川県小豆郡小豆島町中山（その他）
7614304,香川県,小豆郡小豆島町,室生,カガワケン,ショウズグンショウドシマチョウ,ムロウ,香川県小豆郡小豆島町室生
7614305,香川県,小豆郡小豆島町,二面,カガワケン,ショウズグンショウドシマチョウ,フタオモテ,香川県小豆郡小豆島町二面
7614306,香川県,小豆郡小豆島町,吉野,カガワケン,ショウズグンショウドシマチョウ,ヨシノ,香川県小豆郡小豆島町吉野
7614307,香川県,小豆郡小豆島町,蒲野,カガワケン,ショウズグンショウドシマチョウ,カマノ,香川県小豆郡小豆島町蒲野
7614308,香川県,小豆郡小豆島町,神浦,カガワケン,ショウズグンショウドシマチョウ,コウノウラ,香川県小豆郡小豆島町神浦
7614401,香川県,小豆郡小豆島町,吉田,カガワケン,ショウズグンショウドシマチョウ,ヨシダ,香川県小豆郡小豆島町吉田
7614402,香川県,小豆郡小豆島町,福田,カガワケン,ショウズグンショウドシマチョウ,フクダ,香川県小豆郡小豆島町福田
7614403,香川県,小豆郡小豆島町,当浜,カガワケン,ショウズグンショウドシマチョウ,アテハマ,香川県小豆郡小豆島町当浜
7614404,香川県,小豆郡小豆島町,岩谷,カガワケン,ショウズグンショウドシマチョウ,イワガタニ,香川県小豆郡小豆島町岩谷
7614405,香川県,小豆郡小豆島町,橘,カガワケン,ショウズグンショウドシマチョウ,タチバナ,香川県小豆郡小豆島町橘
7614411,香川県,小豆郡小豆島町,安田,カガワケン,ショウズグンショウドシマチョウ,ヤスダ,香川県小豆郡小豆島町安田
7614412,香川県,小豆郡小豆島町,木庄,カガワケン,ショウズグンショウドシマチョウ,キノショウ,香川県小豆郡小豆島町木庄
7614421,香川県,小豆郡小豆島町,苗羽,カガワケン,ショウズグンショウドシマチョウ,ノウマ,香川県小豆郡小豆島町苗羽
7614422,香川県,小豆郡小豆島町,古江,カガワケン,ショウズグンショウドシマチョウ,フルエ,香川県小豆郡小豆島町古江
7614423,香川県,小豆郡小豆島町,堀越,カガワケン,ショウズグンショウドシマチョウ,ホリコシ,香川県小豆郡小豆島町堀越
7614424,香川県,小豆郡小豆島町,田浦,カガワケン,ショウズグンショウドシマチョウ,タノウラ,香川県小豆郡小豆島町田浦
7614425,香川県,小豆郡小豆島町,坂手,カガワケン,ショウズグンショウドシマチョウ,サカテ,香川県小豆郡小豆島町坂手
7614426,香川県,小豆郡小豆島町,馬木,カガワケン,ショウズグンショウドシマチョウ,ウマキ,香川県小豆郡小豆島町馬木
7614431,香川県,小豆郡小豆島町,片城,カガワケン,ショウズグンショウドシマチョウ,カタジョウ,香川県小豆郡小豆島町片城
