zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
5630801,兵庫県,伊丹市,小阪田（食田）,ヒョウゴケン,イタミシ,オサカデン(クイタ),兵庫県伊丹市小阪田（食田）
6500000,兵庫県,神戸市中央区,,ヒョウゴケン,コウベシチュウオウク,,兵庫県神戸市中央区
6500000,兵庫県,神戸市西区,,ヒョウゴケン,コウベシニシク,,兵庫県神戸市西区
6500001,兵庫県,神戸市中央区,加納町,ヒョウゴケン,コウベシチュウオウク,カノウチョウ,兵庫県神戸市中央区加納町
6500002,兵庫県,神戸市中央区,北野町,ヒョウゴケン,コウベシチュウオウク,キタノチョウ,兵庫県神戸市中央区北野町
6500003,兵庫県,神戸市中央区,山本通,ヒョウゴケン,コウベシチュウオウク,ヤマモトドオリ,兵庫県神戸市中央区山本通
6500004,兵庫県,神戸市中央区,中山手通,ヒョウゴケン,コウベシチュウオウク,ナカヤマテドオリ,兵庫県神戸市中央区中山手通
6500005,兵庫県,神戸市中央区,再度筋町,ヒョウゴケン,コウベシチュウオウク,フタタビスジチョウ,兵庫県神戸市中央区再度筋町
6500006,兵庫県,神戸市中央区,諏訪山町,ヒョウゴケン,コウベシチュウオウク,スワヤマチョウ,兵庫県神戸市中央区諏訪山町
6500007,兵庫県,神戸市中央区,神戸港地方,ヒョウゴケン,コウベシチュウオウク,コウベコウジカタ,兵庫県神戸市中央区神戸港地方
6500011,兵庫県,神戸市中央区,下山手通,ヒョウゴケン,コウベシチュウオウク,シモヤマテドオリ,兵庫県神戸市中央区下山手通
6500012,兵庫県,神戸市中央区,北長狭通,ヒョウゴケン,コウベシチュウオウク,キタナガサドオリ,兵庫県神戸市中央区北長狭通
6500013,兵庫県,神戸市中央区,花隈町,ヒョウゴケン,コウベシチュウオウク,ハナクマチョウ,兵庫県神戸市中央区花隈町
6500014,兵庫県,神戸市中央区,元町高架通,ヒョウゴケン,コウベシチュウオウク,モトマチコウカドオリ,兵庫県神戸市中央区元町高架通
6500015,兵庫県,神戸市中央区,多聞通,ヒョウゴケン,コウベシチュウオウク,タモンドオリ,兵庫県神戸市中央区多聞通
6500016,兵庫県,神戸市中央区,橘通,ヒョウゴケン,コウベシチュウオウク,タチバナドオリ,兵庫県神戸市中央区橘通
6500017,兵庫県,神戸市中央区,楠町,ヒョウゴケン,コウベシチュウオウク,クスノキチョウ,兵庫県神戸市中央区楠町
6500021,兵庫県,神戸市中央区,三宮町,ヒョウゴケン,コウベシチュウオウク,サンノミヤチョウ,兵庫県神戸市中央区三宮町
6500022,兵庫県,神戸市中央区,元町通,ヒョウゴケン,コウベシチュウオウク,モトマチドオリ,兵庫県神戸市中央区元町通
6500023,兵庫県,神戸市中央区,栄町通,ヒョウゴケン,コウベシチュウオウク,サカエマチドオリ,兵庫県神戸市中央区栄町通
6500024,兵庫県,神戸市中央区,海岸通,ヒョウゴケン,コウベシチュウオウク,カイガンドオリ,兵庫県神戸市中央区海岸通
6500025,兵庫県,神戸市中央区,相生町,ヒョウゴケン,コウベシチュウオウク,アイオイチョウ,兵庫県神戸市中央区相生町
6500026,兵庫県,神戸市中央区,古湊通,ヒョウゴケン,コウベシチュウオウク,コミナトドオリ,兵庫県神戸市中央区古湊通
6500027,兵庫県,神戸市中央区,中町通,ヒョウゴケン,コウベシチュウオウク,ナカマチドオリ,兵庫県神戸市中央区中町通
6500031,兵庫県,神戸市中央区,東町,ヒョウゴケン,コウベシチュウオウク,ヒガシマチ,兵庫県神戸市中央区東町
6500032,兵庫県,神戸市中央区,伊藤町,ヒョウゴケン,コウベシチュウオウク,イトウマチ,兵庫県神戸市中央区伊藤町
6500033,兵庫県,神戸市中央区,江戸町,ヒョウゴケン,コウベシチュウオウク,エドマチ,兵庫県神戸市中央区江戸町
6500034,兵庫県,神戸市中央区,京町,ヒョウゴケン,コウベシチュウオウク,キョウマチ,兵庫県神戸市中央区京町
6500035,兵庫県,神戸市中央区,浪花町,ヒョウゴケン,コウベシチュウオウク,ナニワマチ,兵庫県神戸市中央区浪花町
6500036,兵庫県,神戸市中央区,播磨町,ヒョウゴケン,コウベシチュウオウク,ハリママチ,兵庫県神戸市中央区播磨町
6500037,兵庫県,神戸市中央区,明石町,ヒョウゴケン,コウベシチュウオウク,アカシマチ,兵庫県神戸市中央区明石町
6500038,兵庫県,神戸市中央区,西町,ヒョウゴケン,コウベシチュウオウク,ニシマチ,兵庫県神戸市中央区西町
