zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
7800000,高知県,高知市,,コウチケン,コウチシ,,高知県高知市
7800001,高知県,高知市,久礼野,コウチケン,コウチシ,クレノ,高知県高知市久礼野
7800002,高知県,高知市,重倉,コウチケン,コウチシ,シゲクラ,高知県高知市重倉
7800003,高知県,高知市,七ツ淵,コウチケン,コウチシ,ナナツブチ,高知県高知市七ツ淵
7800004,高知県,高知市,三谷,コウチケン,コウチシ,ミタニ,高知県高知市三谷
7800021,高知県,高知市,中秦泉寺,コウチケン,コウチシ,ナカジンゼンジ,高知県高知市中秦泉寺
7800022,高知県,高知市,北秦泉寺,コウチケン,コウチシ,キタジンゼンジ,高知県高知市北秦泉寺
7800023,高知県,高知市,東秦泉寺,コウチケン,コウチシ,ヒガシジンゼンジ,高知県高知市東秦泉寺
7800024,高知県,高知市,前里,コウチケン,コウチシ,マエザト,高知県高知市前里
7800025,高知県,高知市,愛宕山,コウチケン,コウチシ,アタゴヤマ,高知県高知市愛宕山
7800026,高知県,高知市,秦南町,コウチケン,コウチシ,ハダミナミマチ,高知県高知市秦南町
7800027,高知県,高知市,愛宕山南町,コウチケン,コウチシ,アタゴヤマミナミマチ,高知県高知市愛宕山南町
7800031,高知県,高知市,宇津野,コウチケン,コウチシ,ウツノ,高知県高知市宇津野
7800032,高知県,高知市,加賀野井,コウチケン,コウチシ,カガノイ,高知県高知市加賀野井
7800033,高知県,高知市,西秦泉寺,コウチケン,コウチシ,ニシジンゼンジ,高知県高知市西秦泉寺
7800034,高知県,高知市,三園町,コウチケン,コウチシ,ミソノチョウ,高知県高知市三園町
7800041,高知県,高知市,入明町,コウチケン,コウチシ,イリアケチョウ,高知県高知市入明町
7800042,高知県,高知市,洞ケ島町,コウチケン,コウチシ,ホラガジマチョウ,高知県高知市洞ケ島町
7800043,高知県,高知市,寿町,コウチケン,コウチシ,コトブキチョウ,高知県高知市寿町
7800044,高知県,高知市,中水道,コウチケン,コウチシ,ナカスイドウ,高知県高知市中水道
7800045,高知県,高知市,幸町,コウチケン,コウチシ,サイワイチョウ,高知県高知市幸町
7800046,高知県,高知市,伊勢崎町,コウチケン,コウチシ,イセザキチョウ,高知県高知市伊勢崎町
7800047,高知県,高知市,相模町,コウチケン,コウチシ,サガミチョウ,高知県高知市相模町
7800048,高知県,高知市,吉田町,コウチケン,コウチシ,ヨシダチョウ,高知県高知市吉田町
7800051,高知県,高知市,愛宕町,コウチケン,コウチシ,アタゴマチ,高知県高知市愛宕町
7800052,高知県,高知市,大川筋,コウチケン,コウチシ,オオカワスジ,高知県高知市大川筋
7800053,高知県,高知市,駅前町,コウチケン,コウチシ,エキマエチョウ,高知県高知市駅前町
7800054,高知県,高知市,相生町,コウチケン,コウチシ,アイオイチョウ,高知県高知市相生町
7800055,高知県,高知市,江陽町,コウチケン,コウチシ,コウヨウチョウ,高知県高知市江陽町
7800056,高知県,高知市,北本町,コウチケン,コウチシ,キタホンマチ,高知県高知市北本町
7800061,高知県,高知市,栄田町,コウチケン,コウチシ,サカエダチョウ,高知県高知市栄田町
7800062,高知県,高知市,新本町,コウチケン,コウチシ,シンホンマチ,高知県高知市新本町
7800063,高知県,高知市,昭和町,コウチケン,コウチシ,ショウワマチ,高知県高知市昭和町
7800064,高知県,高知市,和泉町,コウチケン,コウチシ,イズミチョウ,高知県高知市和泉町
7800065,高知県,高知市,塩田町,コウチケン,コウチシ,シオタチョウ,高知県高知市塩田町
7800066,高知県,高知市,比島町,コウチケン,コウチシ,ヒジマチョウ,高知県高知市比島町
7800071,高知県,高知市,高そね,コウチケン,コウチシ,タカソネ,高知県高知市高そね
7800072,高知県,高知市,杉井流,コウチケン,コウチシ,スギイル,高知県高知市杉井流
7800816,高知県,高知市,南宝永町,コウチケン,コウチシ,ミナミホウエイチョウ,高知県高知市南宝永町
7800817,高知県,高知市,中宝永町,コウチケン,コウチシ,ナカホウエイチョウ,高知県高知市中宝永町
7800818,高知県,高知市,宝永町,コウチケン,コウチシ,ホウエイチョウ,高知県高知市宝永町
7800821,高知県,高知市,桜井町,コウチケン,コウチシ,サクライチョウ,高知県高知市桜井町
7800822,高知県,高知市,はりまや町,コウチケン,コウチシ,ハリマヤチョウ,高知県高知市はりまや町
7800823,高知県,高知市,菜園場町,コウチケン,コウチシ,サエンバチョウ,高知県高知市菜園場町
7800824,高知県,高知市,城見町,コウチケン,コウチシ,シロミチョウ,高知県高知市城見町
7800825,高知県,高知市,農人町,コウチケン,コウチシ,ノウニンマチ,高知県高知市農人町
