zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
2100000,神奈川県,川崎市川崎区,,カナガワケン,カワサキシカワサキク,,神奈川県川崎市川崎区
2100001,神奈川県,川崎市川崎区,本町,カナガワケン,カワサキシカワサキク,ホンチョウ,神奈川県川崎市川崎区本町
2100002,神奈川県,川崎市川崎区,榎町,カナガワケン,カワサキシカワサキク,エノキチョウ,神奈川県川崎市川崎区榎町
2100003,神奈川県,川崎市川崎区,堀之内町,カナガワケン,カワサキシカワサキク,ホリノウチチョウ,神奈川県川崎市川崎区堀之内町
2100004,神奈川県,川崎市川崎区,宮本町,カナガワケン,カワサキシカワサキク,ミヤモトチョウ,神奈川県川崎市川崎区宮本町
2100005,神奈川県,川崎市川崎区,東田町,カナガワケン,カワサキシカワサキク,ヒガシダチョウ,神奈川県川崎市川崎区東田町
2100006,神奈川県,川崎市川崎区,砂子,カナガワケン,カワサキシカワサキク,イサゴ,神奈川県川崎市川崎区砂子
2100007,神奈川県,川崎市川崎区,駅前本町,カナガワケン,カワサキシカワサキク,エキマエホンチョウ,神奈川県川崎市川崎区駅前本町
2100011,神奈川県,川崎市川崎区,富士見,カナガワケン,カワサキシカワサキク,フジミ,神奈川県川崎市川崎区富士見
2100012,神奈川県,川崎市川崎区,宮前町,カナガワケン,カワサキシカワサキク,ミヤマエチョウ,神奈川県川崎市川崎区宮前町
2100013,神奈川県,川崎市川崎区,新川通,カナガワケン,カワサキシカワサキク,シンカワドオリ,神奈川県川崎市川崎区新川通
2100014,神奈川県,川崎市川崎区,貝塚,カナガワケン,カワサキシカワサキク,カイヅカ,神奈川県川崎市川崎区貝塚
2100015,神奈川県,川崎市川崎区,南町,カナガワケン,カワサキシカワサキク,ミナミマチ,神奈川県川崎市川崎区南町
2100021,神奈川県,川崎市川崎区,元木,カナガワケン,カワサキシカワサキク,モトギ,神奈川県川崎市川崎区元木
2100022,神奈川県,川崎市川崎区,池田,カナガワケン,カワサキシカワサキク,イケダ,神奈川県川崎市川崎区池田
2100023,神奈川県,川崎市川崎区,小川町,カナガワケン,カワサキシカワサキク,オガワチョウ,神奈川県川崎市川崎区小川町
2100024,神奈川県,川崎市川崎区,日進町,カナガワケン,カワサキシカワサキク,ニッシンチョウ,神奈川県川崎市川崎区日進町
2100025,神奈川県,川崎市川崎区,下並木,カナガワケン,カワサキシカワサキク,シモナミキ,神奈川県川崎市川崎区下並木
2100026,神奈川県,川崎市川崎区,堤根,カナガワケン,カワサキシカワサキク,ツツミネ,神奈川県川崎市川崎区堤根
2100801,神奈川県,川崎市川崎区,鈴木町,カナガワケン,カワサキシカワサキク,スズキチョウ,神奈川県川崎市川崎区鈴木町
2100802,神奈川県,川崎市川崎区,大師駅前,カナガワケン,カワサキシカワサキク,ダイシエキマエ,神奈川県川崎市川崎区大師駅前
2100803,神奈川県,川崎市川崎区,川中島,カナガワケン,カワサキシカワサキク,カワナカジマ,神奈川県川崎市川崎区川中島
2100804,神奈川県,川崎市川崎区,藤崎,カナガワケン,カワサキシカワサキク,フジサキ,神奈川県川崎市川崎区藤崎
2100805,神奈川県,川崎市川崎区,伊勢町,カナガワケン,カワサキシカワサキク,イセチョウ,神奈川県川崎市川崎区伊勢町
2100806,神奈川県,川崎市川崎区,中島,カナガワケン,カワサキシカワサキク,ナカジマ,神奈川県川崎市川崎区中島
2100807,神奈川県,川崎市川崎区,港町,カナガワケン,カワサキシカワサキク,ミナトチョウ,神奈川県川崎市川崎区港町
2100808,神奈川県,川崎市川崎区,旭町,カナガワケン,カワサキシカワサキク,アサヒチョウ,神奈川県川崎市川崎区旭町
2100811,神奈川県,川崎市川崎区,大師河原,カナガワケン,カワサキシカワサキク,ダイシガワラ,神奈川県川崎市川崎区大師河原
2100812,神奈川県,川崎市川崎区,東門前,カナガワケン,カワサキシカワサキク,ヒガシモンゼン,神奈川県川崎市川崎区東門前
2100813,神奈川県,川崎市川崎区,昭和,カナガワケン,カワサキシカワサキク,ショウワ,神奈川県川崎市川崎区昭和
2100814,神奈川県,川崎市川崎区,台町,カナガワケン,カワサキシカワサキク,ダイマチ,神奈川県川崎市川崎区台町
2100815,神奈川県,川崎市川崎区,大師公園,カナガワケン,カワサキシカワサキク,ダイシコウエン,神奈川県川崎市川崎区大師公園
2100816,神奈川県,川崎市川崎区,大師町,カナガワケン,カワサキシカワサキク,ダイシマチ,神奈川県川崎市川崎区大師町
2100817,神奈川県,川崎市川崎区,大師本町,カナガワケン,カワサキシカワサキク,ダイシホンチョウ,神奈川県川崎市川崎区大師本町
2100818,神奈川県,川崎市川崎区,中瀬,カナガワケン,カワサキシカワサキク,ナカゼ,神奈川県川崎市川崎区中瀬
2100821,神奈川県,川崎市川崎区,殿町,カナガワケン,カワサキシカワサキク,トノマチ,神奈川県川崎市川崎区殿町
2100822,神奈川県,川崎市川崎区,田町,カナガワケン,カワサキシカワサキク,タマチ,神奈川県川崎市川崎区田町
2100823,神奈川県,川崎市川崎区,江川,カナガワケン,カワサキシカワサキク,エガワ,神奈川県川崎市川崎区江川
2100824,神奈川県,川崎市川崎区,日ノ出,カナガワケン,カワサキシカワサキク,ヒノデ,神奈川県川崎市川崎区日ノ出
2100825,神奈川県,川崎市川崎区,出来野,カナガワケン,カワサキシカワサキク,デキノ,神奈川県川崎市川崎区出来野
2100826,神奈川県,川崎市川崎区,塩浜,カナガワケン,カワサキシカワサキク,シオハマ,神奈川県川崎市川崎区塩浜
2100827,神奈川県,川崎市川崎区,四谷下町,カナガワケン,カワサキシカワサキク,ヨツヤシモチョウ,神奈川県川崎市川崎区四谷下町
2100828,神奈川県,川崎市川崎区,四谷上町,カナガワケン,カワサキシカワサキク,ヨツヤカミチョウ,神奈川県川崎市川崎区四谷上町
2100831,神奈川県,川崎市川崎区,観音,カナガワケン,カワサキシカワサキク,カンノン,神奈川県川崎市川崎区観音
2100832,神奈川県,川崎市川崎区,池上新町,カナガワケン,カワサキシカワサキク,イケガミシンチョウ,神奈川県川崎市川崎区池上新町
2100833,神奈川県,川崎市川崎区,桜本,カナガワケン,カワサキシカワサキク,サクラモト,神奈川県川崎市川崎区桜本
2100834,神奈川県,川崎市川崎区,大島,カナガワケン,カワサキシカワサキク,オオシマ,神奈川県川崎市川崎区大島
2100835,神奈川県,川崎市川崎区,追分町,カナガワケン,カワサキシカワサキク,オイワケチョウ,神奈川県川崎市川崎区追分町
2100836,神奈川県,川崎市川崎区,大島上町,カナガワケン,カワサキシカワサキク,オオシマカミチョウ,神奈川県川崎市川崎区大島上町
2100837,神奈川県,川崎市川崎区,渡田,カナガワケン,カワサキシカワサキク,ワタリダ,神奈川県川崎市川崎区渡田
2100838,神奈川県,川崎市川崎区,境町,カナガワケン,カワサキシカワサキク,サカイチョウ,神奈川県川崎市川崎区境町
2100841,神奈川県,川崎市川崎区,渡田向町,カナガワケン,カワサキシカワサキク,ワタリダムカイチョウ,神奈川県川崎市川崎区渡田向町
2100842,神奈川県,川崎市川崎区,渡田東町,カナガワケン,カワサキシカワサキク,ワタリダヒガシチョウ,神奈川県川崎市川崎区渡田東町
2100843,神奈川県,川崎市川崎区,小田栄,カナガワケン,カワサキシカワサキク,オダサカエ,神奈川県川崎市川崎区小田栄
2100844,神奈川県,川崎市川崎区,渡田新町,カナガワケン,カワサキシカワサキク,ワタリダシンチョウ,神奈川県川崎市川崎区渡田新町
2100845,神奈川県,川崎市川崎区,渡田山王町,カナガワケン,カワサキシカワサキク,ワタリダサンノウチョウ,神奈川県川崎市川崎区渡田山王町
2100846,神奈川県,川崎市川崎区,小田,カナガワケン,カワサキシカワサキク,オダ,神奈川県川崎市川崎区小田
2100847,神奈川県,川崎市川崎区,浅田,カナガワケン,カワサキシカワサキク,アサダ,神奈川県川崎市川崎区浅田
2100848,神奈川県,川崎市川崎区,京町,カナガワケン,カワサキシカワサキク,キョウマチ,神奈川県川崎市川崎区京町
2100851,神奈川県,川崎市川崎区,浜町,カナガワケン,カワサキシカワサキク,ハマチョウ,神奈川県川崎市川崎区浜町
2100852,神奈川県,川崎市川崎区,鋼管通,カナガワケン,カワサキシカワサキク,コウカンドオリ,神奈川県川崎市川崎区鋼管通
2100853,神奈川県,川崎市川崎区,田島町,カナガワケン,カワサキシカワサキク,タジマチョウ,神奈川県川崎市川崎区田島町
2100854,神奈川県,川崎市川崎区,浅野町,カナガワケン,カワサキシカワサキク,アサノチョウ,神奈川県川崎市川崎区浅野町
2100855,神奈川県,川崎市川崎区,南渡田町,カナガワケン,カワサキシカワサキク,ミナミワタリダチョウ,神奈川県川崎市川崎区南渡田町
2100856,神奈川県,川崎市川崎区,田辺新田,カナガワケン,カワサキシカワサキク,タナベシンデン,神奈川県川崎市川崎区田辺新田
2100857,神奈川県,川崎市川崎区,白石町,カナガワケン,カワサキシカワサキク,シライシチョウ,神奈川県川崎市川崎区白石町
2100858,神奈川県,川崎市川崎区,大川町,カナガワケン,カワサキシカワサキク,オオカワチョウ,神奈川県川崎市川崎区大川町
2100861,神奈川県,川崎市川崎区,小島町,カナガワケン,カワサキシカワサキク,コジマチョウ,神奈川県川崎市川崎区小島町
2100862,神奈川県,川崎市川崎区,浮島町,カナガワケン,カワサキシカワサキク,ウキシマチョウ,神奈川県川崎市川崎区浮島町
2100863,神奈川県,川崎市川崎区,夜光,カナガワケン,カワサキシカワサキク,ヤコウ,神奈川県川崎市川崎区夜光
