zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
8391421,大分県,日田市,前津江町柚木（１〜８００番地、千蔵木、塔ノ本、仁田原、本村）,オオイタケン,ヒタシ,マエツエマチユウギ(1-800バンチ、センゾウギ、トウノモト、ニタバル、ホンムラ),大分県日田市前津江町柚木（1〜800-、千蔵木、塔ノ本、仁田原、本村）
8700001,大分県,大分市,生石港町,オオイタケン,オオイタシ,イクシミナトマチ,大分県大分市生石港町
8700002,大分県,大分市,浜の市,オオイタケン,オオイタシ,ハマノイチ,大分県大分市浜の市
8700003,大分県,大分市,生石,オオイタケン,オオイタシ,イクシ,大分県大分市生石
8700004,大分県,大分市,王子港町,オオイタケン,オオイタシ,オウジミナトマチ,大分県大分市王子港町
8700005,大分県,大分市,王子北町,オオイタケン,オオイタシ,オウジキタマチ,大分県大分市王子北町
8700006,大分県,大分市,王子中町,オオイタケン,オオイタシ,オウジナカマチ,大分県大分市王子中町
8700007,大分県,大分市,王子南町,オオイタケン,オオイタシ,オウジミナミマチ,大分県大分市王子南町
8700008,大分県,大分市,王子西町,オオイタケン,オオイタシ,オウジニシマチ,大分県大分市王子西町
8700009,大分県,大分市,王子町,オオイタケン,オオイタシ,オウジマチ,大分県大分市王子町
8700011,大分県,大分市,春日浦,オオイタケン,オオイタシ,カスガウラ,大分県大分市春日浦
8700012,大分県,大分市,浜町北,オオイタケン,オオイタシ,ハママチキタ,大分県大分市浜町北
8700013,大分県,大分市,浜町東,オオイタケン,オオイタシ,ハママチヒガシ,大分県大分市浜町東
8700014,大分県,大分市,芦崎,オオイタケン,オオイタシ,アシザキ,大分県大分市芦崎
8700015,大分県,大分市,新川西,オオイタケン,オオイタシ,シンカワニシ,大分県大分市新川西
8700016,大分県,大分市,新川町,オオイタケン,オオイタシ,シンカワマチ,大分県大分市新川町
8700017,大分県,大分市,弁天,オオイタケン,オオイタシ,ベンテン,大分県大分市弁天
8700018,大分県,大分市,豊海,オオイタケン,オオイタシ,トヨミ,大分県大分市豊海
8700021,大分県,大分市,府内町,オオイタケン,オオイタシ,フナイマチ,大分県大分市府内町
8700022,大分県,大分市,大手町,オオイタケン,オオイタシ,オオテマチ,大分県大分市大手町
8700023,大分県,大分市,長浜町,オオイタケン,オオイタシ,ナガハママチ,大分県大分市長浜町
8700024,大分県,大分市,錦町,オオイタケン,オオイタシ,ニシキマチ,大分県大分市錦町
8700025,大分県,大分市,顕徳町,オオイタケン,オオイタシ,ケントクマチ,大分県大分市顕徳町
8700026,大分県,大分市,金池町,オオイタケン,オオイタシ,カナイケマチ,大分県大分市金池町
8700027,大分県,大分市,末広町,オオイタケン,オオイタシ,スエヒロマチ,大分県大分市末広町
8700028,大分県,大分市,新町,オオイタケン,オオイタシ,シンマチ,大分県大分市新町
8700029,大分県,大分市,高砂町,オオイタケン,オオイタシ,タカサゴマチ,大分県大分市高砂町
8700030,大分県,大分市,三芳,オオイタケン,オオイタシ,ミヨシ,大分県大分市三芳
8700031,大分県,大分市,勢家町,オオイタケン,オオイタシ,セイケマチ,大分県大分市勢家町
8700032,大分県,大分市,住吉町,オオイタケン,オオイタシ,スミヨシマチ,大分県大分市住吉町
8700033,大分県,大分市,千代町,オオイタケン,オオイタシ,チヨマチ,大分県大分市千代町
8700034,大分県,大分市,都町,オオイタケン,オオイタシ,ミヤコマチ,大分県大分市都町
8700035,大分県,大分市,中央町,オオイタケン,オオイタシ,チュウオウマチ,大分県大分市中央町
8700036,大分県,大分市,寿町,オオイタケン,オオイタシ,コトブキマチ,大分県大分市寿町
8700037,大分県,大分市,東春日町,オオイタケン,オオイタシ,ヒガシカスガマチ,大分県大分市東春日町
8700038,大分県,大分市,西春日町,オオイタケン,オオイタシ,ニシカスガマチ,大分県大分市西春日町
8700039,大分県,大分市,中春日町,オオイタケン,オオイタシ,ナカカスガマチ,大分県大分市中春日町
8700041,大分県,大分市,泉町,オオイタケン,オオイタシ,イズミマチ,大分県大分市泉町
8700042,大分県,大分市,豊町,オオイタケン,オオイタシ,ユタカマチ,大分県大分市豊町
8700043,大分県,大分市,中島東,オオイタケン,オオイタシ,ナカシマヒガシ,大分県大分市中島東
8700044,大分県,大分市,舞鶴町,オオイタケン,オオイタシ,マイヅルマチ,大分県大分市舞鶴町
8700045,大分県,大分市,城崎町,オオイタケン,オオイタシ,シロサキマチ,大分県大分市城崎町
8700046,大分県,大分市,荷揚町,オオイタケン,オオイタシ,ニアゲマチ,大分県大分市荷揚町
8700047,大分県,大分市,中島西,オオイタケン,オオイタシ,ナカシマニシ,大分県大分市中島西
8700048,大分県,大分市,碩田町,オオイタケン,オオイタシ,セキデンマチ,大分県大分市碩田町
8700049,大分県,大分市,中島中央,オオイタケン,オオイタシ,ナカシマチュウオウ,大分県大分市中島中央
8700100,大分県,大分市,,オオイタケン,オオイタシ,,大分県大分市
8700101,大分県,大分市,中鶴崎,オオイタケン,オオイタシ,ナカツルサキ,大分県大分市中鶴崎
8700102,大分県,大分市,北鶴崎,オオイタケン,オオイタシ,キタツルサキ,大分県大分市北鶴崎
8700103,大分県,大分市,東鶴崎,オオイタケン,オオイタシ,ヒガシツルサキ,大分県大分市東鶴崎
8700104,大分県,大分市,南鶴崎,オオイタケン,オオイタシ,ミナミツルサキ,大分県大分市南鶴崎
8700105,大分県,大分市,西鶴崎,オオイタケン,オオイタシ,ニシツルサキ,大分県大分市西鶴崎
8700106,大分県,大分市,鶴崎,オオイタケン,オオイタシ,ツルサキ,大分県大分市鶴崎
8700107,大分県,大分市,海原,オオイタケン,オオイタシ,カイワラ,大分県大分市海原
8700108,大分県,大分市,三佐,オオイタケン,オオイタシ,ミサ,大分県大分市三佐
8700109,大分県,大分市,徳島,オオイタケン,オオイタシ,トクシマ,大分県大分市徳島
8700111,大分県,大分市,中ノ洲,オオイタケン,オオイタシ,ナカノス,大分県大分市中ノ洲
8700112,大分県,大分市,一の洲,オオイタケン,オオイタシ,イチノス,大分県大分市一の洲
8700113,大分県,大分市,家島,オオイタケン,オオイタシ,イエジマ,大分県大分市家島
8700114,大分県,大分市,小中島,オオイタケン,オオイタシ,オナカシマ,大分県大分市小中島
8700115,大分県,大分市,関園,オオイタケン,オオイタシ,セキゾノ,大分県大分市関園
8700116,大分県,大分市,常行,オオイタケン,オオイタシ,ツネユキ,大分県大分市常行
8700117,大分県,大分市,南,オオイタケン,オオイタシ,ミナミ,大分県大分市南
8700118,大分県,大分市,下徳丸,オオイタケン,オオイタシ,シモトクマル,大分県大分市下徳丸
8700120,大分県,大分市,鶴崎コスモス団地,オオイタケン,オオイタシ,ツルサキコスモスダンチ,大分県大分市鶴崎コスモス団地
8700121,大分県,大分市,鶴瀬,オオイタケン,オオイタシ,ツルセ,大分県大分市鶴瀬
8700122,大分県,大分市,丸亀,オオイタケン,オオイタシ,マルガメ,大分県大分市丸亀
8700123,大分県,大分市,大津留,オオイタケン,オオイタシ,オオツル,大分県大分市大津留
8700124,大分県,大分市,毛井,オオイタケン,オオイタシ,ケイ,大分県大分市毛井
8700125,大分県,大分市,松岡,オオイタケン,オオイタシ,マツオカ,大分県大分市松岡
