zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
7900001,愛媛県,松山市,一番町,エヒメケン,マツヤマシ,イチバンチョウ,愛媛県松山市一番町
7900002,愛媛県,松山市,二番町,エヒメケン,マツヤマシ,ニバンチョウ,愛媛県松山市二番町
7900003,愛媛県,松山市,三番町,エヒメケン,マツヤマシ,サンバンチョウ,愛媛県松山市三番町
7900004,愛媛県,松山市,大街道,エヒメケン,マツヤマシ,オオカイドウ,愛媛県松山市大街道
7900005,愛媛県,松山市,花園町,エヒメケン,マツヤマシ,ハナゾノマチ,愛媛県松山市花園町
7900006,愛媛県,松山市,南堀端町,エヒメケン,マツヤマシ,ミナミホリバタチョウ,愛媛県松山市南堀端町
7900007,愛媛県,松山市,堀之内,エヒメケン,マツヤマシ,ホリノウチ,愛媛県松山市堀之内
7900008,愛媛県,松山市,丸之内,エヒメケン,マツヤマシ,マルノウチ,愛媛県松山市丸之内
7900011,愛媛県,松山市,千舟町,エヒメケン,マツヤマシ,チフネマチ,愛媛県松山市千舟町
7900012,愛媛県,松山市,湊町,エヒメケン,マツヤマシ,ミナトマチ,愛媛県松山市湊町
7900013,愛媛県,松山市,河原町,エヒメケン,マツヤマシ,カワラマチ,愛媛県松山市河原町
7900014,愛媛県,松山市,柳井町,エヒメケン,マツヤマシ,ヤナイマチ,愛媛県松山市柳井町
7900021,愛媛県,松山市,真砂町,エヒメケン,マツヤマシ,マサゴチョウ,愛媛県松山市真砂町
7900022,愛媛県,松山市,永代町,エヒメケン,マツヤマシ,エイダイマチ,愛媛県松山市永代町
7900023,愛媛県,松山市,末広町,エヒメケン,マツヤマシ,スエヒロマチ,愛媛県松山市末広町
7900024,愛媛県,松山市,春日町,エヒメケン,マツヤマシ,カスガマチ,愛媛県松山市春日町
7900025,愛媛県,松山市,泉町,エヒメケン,マツヤマシ,イズミマチ,愛媛県松山市泉町
7900026,愛媛県,松山市,室町,エヒメケン,マツヤマシ,ムロマチ,愛媛県松山市室町
7900031,愛媛県,松山市,雄郡,エヒメケン,マツヤマシ,ユウグン,愛媛県松山市雄郡
7900032,愛媛県,松山市,土橋町,エヒメケン,マツヤマシ,ドバシマチ,愛媛県松山市土橋町
7900033,愛媛県,松山市,北藤原町,エヒメケン,マツヤマシ,キタフジワラマチ,愛媛県松山市北藤原町
7900034,愛媛県,松山市,藤原町,エヒメケン,マツヤマシ,フジワラマチ,愛媛県松山市藤原町
7900035,愛媛県,松山市,藤原,エヒメケン,マツヤマシ,フジワラ,愛媛県松山市藤原
7900036,愛媛県,松山市,小栗,エヒメケン,マツヤマシ,オグリ,愛媛県松山市小栗
7900037,愛媛県,松山市,小栗町,エヒメケン,マツヤマシ,オグリマチ,愛媛県松山市小栗町
7900038,愛媛県,松山市,和泉北,エヒメケン,マツヤマシ,イズミキタ,愛媛県松山市和泉北
7900041,愛媛県,松山市,保免上,エヒメケン,マツヤマシ,ホウメンカミ,愛媛県松山市保免上
7900042,愛媛県,松山市,保免中,エヒメケン,マツヤマシ,ホウメンナカ,愛媛県松山市保免中
7900043,愛媛県,松山市,保免西,エヒメケン,マツヤマシ,ホウメンニシ,愛媛県松山市保免西
7900044,愛媛県,松山市,余戸東,エヒメケン,マツヤマシ,ヨウゴヒガシ,愛媛県松山市余戸東
7900045,愛媛県,松山市,余戸中,エヒメケン,マツヤマシ,ヨウゴナカ,愛媛県松山市余戸中
7900046,愛媛県,松山市,余戸西,エヒメケン,マツヤマシ,ヨウゴニシ,愛媛県松山市余戸西
7900047,愛媛県,松山市,余戸南,エヒメケン,マツヤマシ,ヨウゴミナミ,愛媛県松山市余戸南
7900048,愛媛県,松山市,出合,エヒメケン,マツヤマシ,デアイ,愛媛県松山市出合
7900051,愛媛県,松山市,生石町,エヒメケン,マツヤマシ,イクシマチ,愛媛県松山市生石町
7900052,愛媛県,松山市,竹原町,エヒメケン,マツヤマシ,タケワラマチ,愛媛県松山市竹原町
7900053,愛媛県,松山市,竹原,エヒメケン,マツヤマシ,タケワラ,愛媛県松山市竹原
7900054,愛媛県,松山市,空港通（１、２丁目）,エヒメケン,マツヤマシ,クウコウドオリ(1、2チョウメ),愛媛県松山市空港通（1、2-）
7900055,愛媛県,松山市,針田町,エヒメケン,マツヤマシ,ハリタマチ,愛媛県松山市針田町
7900056,愛媛県,松山市,土居田町,エヒメケン,マツヤマシ,ドイダマチ,愛媛県松山市土居田町
7900061,愛媛県,松山市,南江戸町,エヒメケン,マツヤマシ,ミナミエドマチ,愛媛県松山市南江戸町
7900062,愛媛県,松山市,南江戸,エヒメケン,マツヤマシ,ミナミエド,愛媛県松山市南江戸
7900063,愛媛県,松山市,辻町,エヒメケン,マツヤマシ,ツジマチ,愛媛県松山市辻町
7900064,愛媛県,松山市,愛光町,エヒメケン,マツヤマシ,アイコウチョウ,愛媛県松山市愛光町
7900065,愛媛県,松山市,宮西,エヒメケン,マツヤマシ,ミヤニシ,愛媛県松山市宮西
7900066,愛媛県,松山市,宮田町,エヒメケン,マツヤマシ,ミヤタマチ,愛媛県松山市宮田町
7900067,愛媛県,松山市,大手町,エヒメケン,マツヤマシ,オオテマチ,愛媛県松山市大手町
7900801,愛媛県,松山市,歩行町,エヒメケン,マツヤマシ,カチマチ,愛媛県松山市歩行町
7900802,愛媛県,松山市,喜与町,エヒメケン,マツヤマシ,キヨマチ,愛媛県松山市喜与町
