zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
9800000,宮城県,仙台市青葉区,,ミヤギケン,センダイシアオバク,,宮城県仙台市青葉区
9800001,宮城県,仙台市青葉区,中江,ミヤギケン,センダイシアオバク,ナカエ,宮城県仙台市青葉区中江
9800002,宮城県,仙台市青葉区,福沢町,ミヤギケン,センダイシアオバク,フクザワマチ,宮城県仙台市青葉区福沢町
9800003,宮城県,仙台市青葉区,小田原（４〜８丁目）,ミヤギケン,センダイシアオバク,オダワラ(4チョウメ-8チョウメ),宮城県仙台市青葉区小田原（4〜8-）
9800004,宮城県,仙台市青葉区,宮町,ミヤギケン,センダイシアオバク,ミヤマチ,宮城県仙台市青葉区宮町
9800005,宮城県,仙台市青葉区,梅田町,ミヤギケン,センダイシアオバク,ウメダマチ,宮城県仙台市青葉区梅田町
9800011,宮城県,仙台市青葉区,上杉,ミヤギケン,センダイシアオバク,カミスギ,宮城県仙台市青葉区上杉
9800012,宮城県,仙台市青葉区,錦町,ミヤギケン,センダイシアオバク,ニシキチョウ,宮城県仙台市青葉区錦町
9800013,宮城県,仙台市青葉区,花京院,ミヤギケン,センダイシアオバク,カキョウイン,宮城県仙台市青葉区花京院
9800014,宮城県,仙台市青葉区,本町,ミヤギケン,センダイシアオバク,ホンチョウ,宮城県仙台市青葉区本町
9800021,宮城県,仙台市青葉区,中央（次のビルを除く）,ミヤギケン,センダイシアオバク,チュウオウ(ツギノビルヲノゾク),宮城県仙台市青葉区中央（次のビルを除く）
9800022,宮城県,仙台市青葉区,五橋（１、２丁目）,ミヤギケン,センダイシアオバク,イツツバシ(1、2チョウメ),宮城県仙台市青葉区五橋（1、2-）
9800023,宮城県,仙台市青葉区,北目町,ミヤギケン,センダイシアオバク,キタメマチ,宮城県仙台市青葉区北目町
9800065,宮城県,仙台市青葉区,土樋（１丁目「１１を除く」）,ミヤギケン,センダイシアオバク,ツチトイ(1チョウメ<11ヲノゾク>),宮城県仙台市青葉区土樋（1-「11を除く」）
9800801,宮城県,仙台市青葉区,木町通,ミヤギケン,センダイシアオバク,キマチドオリ,宮城県仙台市青葉区木町通
9800802,宮城県,仙台市青葉区,二日町,ミヤギケン,センダイシアオバク,フツカマチ,宮城県仙台市青葉区二日町
9800803,宮城県,仙台市青葉区,国分町,ミヤギケン,センダイシアオバク,コクブンチョウ,宮城県仙台市青葉区国分町
9800804,宮城県,仙台市青葉区,大町,ミヤギケン,センダイシアオバク,オオマチ,宮城県仙台市青葉区大町
