zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
7400000,山口県,岩国市,,ヤマグチケン,イワクニシ,,山口県岩国市
7400000,山口県,玖珂郡和木町,,ヤマグチケン,クガグンワキチョウ,,山口県玖珂郡和木町
7400001,山口県,岩国市,装束町,ヤマグチケン,イワクニシ,ショウゾクマチ,山口県岩国市装束町
7400002,山口県,岩国市,新港町,ヤマグチケン,イワクニシ,シンミナトマチ,山口県岩国市新港町
7400003,山口県,岩国市,飯田町,ヤマグチケン,イワクニシ,イイダマチ,山口県岩国市飯田町
7400004,山口県,岩国市,昭和町,ヤマグチケン,イワクニシ,ショウワマチ,山口県岩国市昭和町
7400011,山口県,岩国市,立石町,ヤマグチケン,イワクニシ,タテイシマチ,山口県岩国市立石町
7400012,山口県,岩国市,元町,ヤマグチケン,イワクニシ,モトマチ,山口県岩国市元町
7400013,山口県,岩国市,桂町,ヤマグチケン,イワクニシ,カツラマチ,山口県岩国市桂町
7400014,山口県,岩国市,日の出町,ヤマグチケン,イワクニシ,ヒノデマチ,山口県岩国市日の出町
7400015,山口県,岩国市,川口町,ヤマグチケン,イワクニシ,カワグチマチ,山口県岩国市川口町
7400016,山口県,岩国市,三笠町,ヤマグチケン,イワクニシ,ミカサマチ,山口県岩国市三笠町
7400017,山口県,岩国市,今津町,ヤマグチケン,イワクニシ,イマヅマチ,山口県岩国市今津町
7400018,山口県,岩国市,麻里布町,ヤマグチケン,イワクニシ,マリフマチ,山口県岩国市麻里布町
7400019,山口県,岩国市,砂山町,ヤマグチケン,イワクニシ,スナヤママチ,山口県岩国市砂山町
7400021,山口県,岩国市,室の木町,ヤマグチケン,イワクニシ,ムロノキマチ,山口県岩国市室の木町
7400022,山口県,岩国市,山手町,ヤマグチケン,イワクニシ,ヤマテマチ,山口県岩国市山手町
7400023,山口県,岩国市,川下町,ヤマグチケン,イワクニシ,カワシモマチ,山口県岩国市川下町
7400024,山口県,岩国市,旭町,ヤマグチケン,イワクニシ,アサヒマチ,山口県岩国市旭町
7400025,山口県,岩国市,三角町,ヤマグチケン,イワクニシ,ミスミマチ,山口県岩国市三角町
7400026,山口県,岩国市,車町,ヤマグチケン,イワクニシ,クルママチ,山口県岩国市車町
7400027,山口県,岩国市,中津町,ヤマグチケン,イワクニシ,ナカヅマチ,山口県岩国市中津町
7400028,山口県,岩国市,楠町,ヤマグチケン,イワクニシ,クスノキマチ,山口県岩国市楠町
7400031,山口県,岩国市,門前町,ヤマグチケン,イワクニシ,モンゼンマチ,山口県岩国市門前町
7400032,山口県,岩国市,尾津町,ヤマグチケン,イワクニシ,オヅマチ,山口県岩国市尾津町
7400033,山口県,岩国市,灘町,ヤマグチケン,イワクニシ,ナダマチ,山口県岩国市灘町
7400034,山口県,岩国市,南岩国町,ヤマグチケン,イワクニシ,ミナミイワクニマチ,山口県岩国市南岩国町
7400035,山口県,岩国市,海土路町,ヤマグチケン,イワクニシ,ミドロマチ,山口県岩国市海土路町
7400036,山口県,岩国市,藤生町,ヤマグチケン,イワクニシ,フジュウマチ,山口県岩国市藤生町
7400037,山口県,岩国市,愛宕町,ヤマグチケン,イワクニシ,アタゴマチ,山口県岩国市愛宕町
7400041,山口県,岩国市,黒磯町,ヤマグチケン,イワクニシ,クロイソマチ,山口県岩国市黒磯町
7400042,山口県,岩国市,青木町,ヤマグチケン,イワクニシ,オオギマチ,山口県岩国市青木町
7400043,山口県,岩国市,保津町,ヤマグチケン,イワクニシ,ホウヅマチ,山口県岩国市保津町
7400044,山口県,岩国市,通津,ヤマグチケン,イワクニシ,ツヅ,山口県岩国市通津
7400045,山口県,岩国市,長野,ヤマグチケン,イワクニシ,ナガノ,山口県岩国市長野
7400051,山口県,岩国市,柱島,ヤマグチケン,イワクニシ,ハシラジマ,山口県岩国市柱島
7400061,山口県,玖珂郡和木町,和木,ヤマグチケン,クガグンワキチョウ,ワキ,山口県玖珂郡和木町和木
7400062,山口県,玖珂郡和木町,瀬田,ヤマグチケン,クガグンワキチョウ,セタ,山口県玖珂郡和木町瀬田
7400063,山口県,玖珂郡和木町,関ケ浜,ヤマグチケン,クガグンワキチョウ,セキガハマ,山口県玖珂郡和木町関ケ浜
7400301,山口県,岩国市,行波,ヤマグチケン,イワクニシ,ユカバ,山口県岩国市行波
7400302,山口県,岩国市,下,ヤマグチケン,イワクニシ,シモ,山口県岩国市下
7400303,山口県,岩国市,杭名,ヤマグチケン,イワクニシ,クイナ,山口県岩国市杭名
7400304,山口県,岩国市,相ノ谷,ヤマグチケン,イワクニシ,アイノタニ,山口県岩国市相ノ谷
7400305,山口県,岩国市,二鹿,ヤマグチケン,イワクニシ,フタシカ,山口県岩国市二鹿
7400306,山口県,岩国市,天尾,ヤマグチケン,イワクニシ,テンノオ,山口県岩国市天尾
