zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
4100000,静岡県,沼津市,,シズオカケン,ヌマヅシ,,静岡県沼津市
4100001,静岡県,沼津市,足高,シズオカケン,ヌマヅシ,アシタカ,静岡県沼津市足高
4100002,静岡県,沼津市,東沢田,シズオカケン,ヌマヅシ,ヒガシサワダ,静岡県沼津市東沢田
4100003,静岡県,沼津市,新沢田町,シズオカケン,ヌマヅシ,シンサワダチョウ,静岡県沼津市新沢田町
4100004,静岡県,沼津市,本田町,シズオカケン,ヌマヅシ,ホンタマチ,静岡県沼津市本田町
4100005,静岡県,沼津市,双葉町,シズオカケン,ヌマヅシ,フタバチョウ,静岡県沼津市双葉町
4100006,静岡県,沼津市,中沢田,シズオカケン,ヌマヅシ,ナカサワダ,静岡県沼津市中沢田
4100007,静岡県,沼津市,西沢田,シズオカケン,ヌマヅシ,ニシサワダ,静岡県沼津市西沢田
4100011,静岡県,沼津市,岡宮,シズオカケン,ヌマヅシ,オカノミヤ,静岡県沼津市岡宮
4100012,静岡県,沼津市,岡一色,シズオカケン,ヌマヅシ,オカイッシキ,静岡県沼津市岡一色
4100013,静岡県,沼津市,東熊堂,シズオカケン,ヌマヅシ,ヒガシクマンドウ,静岡県沼津市東熊堂
4100014,静岡県,沼津市,松沢町,シズオカケン,ヌマヅシ,マツサワチョウ,静岡県沼津市松沢町
4100015,静岡県,沼津市,駿河台,シズオカケン,ヌマヅシ,スルガダイ,静岡県沼津市駿河台
4100016,静岡県,沼津市,高砂町,シズオカケン,ヌマヅシ,タカサゴチョウ,静岡県沼津市高砂町
4100017,静岡県,沼津市,高尾台,シズオカケン,ヌマヅシ,タカオダイ,静岡県沼津市高尾台
4100018,静岡県,沼津市,豊町,シズオカケン,ヌマヅシ,ユタカチョウ,静岡県沼津市豊町
4100021,静岡県,沼津市,小林台,シズオカケン,ヌマヅシ,コバヤシダイ,静岡県沼津市小林台
4100022,静岡県,沼津市,大岡,シズオカケン,ヌマヅシ,オオオカ,静岡県沼津市大岡
4100031,静岡県,沼津市,三枚橋,シズオカケン,ヌマヅシ,サンマイバシ,静岡県沼津市三枚橋
4100032,静岡県,沼津市,日の出町,シズオカケン,ヌマヅシ,ヒノデチョウ,静岡県沼津市日の出町
4100033,静岡県,沼津市,杉崎町,シズオカケン,ヌマヅシ,スギザキチョウ,静岡県沼津市杉崎町
4100034,静岡県,沼津市,富士見町,シズオカケン,ヌマヅシ,フジミチョウ,静岡県沼津市富士見町
4100035,静岡県,沼津市,山王台,シズオカケン,ヌマヅシ,サンノウダイ,静岡県沼津市山王台
4100036,静岡県,沼津市,平町,シズオカケン,ヌマヅシ,ヒラマチ,静岡県沼津市平町
4100037,静岡県,沼津市,三枚橋町,シズオカケン,ヌマヅシ,サンマイバシチョウ,静岡県沼津市三枚橋町
4100038,静岡県,沼津市,三芳町,シズオカケン,ヌマヅシ,ミヨシチョウ,静岡県沼津市三芳町
4100041,静岡県,沼津市,筒井町,シズオカケン,ヌマヅシ,ツツイチョウ,静岡県沼津市筒井町
4100042,静岡県,沼津市,神田町,シズオカケン,ヌマヅシ,カンダチョウ,静岡県沼津市神田町
4100043,静岡県,沼津市,柳町,シズオカケン,ヌマヅシ,ヤナギチョウ,静岡県沼津市柳町
4100044,静岡県,沼津市,五月町,シズオカケン,ヌマヅシ,サツキチョウ,静岡県沼津市五月町
4100045,静岡県,沼津市,泉町,シズオカケン,ヌマヅシ,イズミチョウ,静岡県沼津市泉町
4100046,静岡県,沼津市,米山町,シズオカケン,ヌマヅシ,ヨネヤマチョウ,静岡県沼津市米山町
4100047,静岡県,沼津市,庄栄町,シズオカケン,ヌマヅシ,ショウエイチョウ,静岡県沼津市庄栄町
4100048,静岡県,沼津市,新宿町,シズオカケン,ヌマヅシ,シンジュクチョウ,静岡県沼津市新宿町
4100049,静岡県,沼津市,江原町,シズオカケン,ヌマヅシ,エバラチョウ,静岡県沼津市江原町
4100051,静岡県,沼津市,西熊堂,シズオカケン,ヌマヅシ,ニシクマンドウ,静岡県沼津市西熊堂
4100052,静岡県,沼津市,沢田町,シズオカケン,ヌマヅシ,サワダチョウ,静岡県沼津市沢田町
4100053,静岡県,沼津市,寿町,シズオカケン,ヌマヅシ,コトブキチョウ,静岡県沼津市寿町
4100054,静岡県,沼津市,北高島町,シズオカケン,ヌマヅシ,キタタカシマチョウ,静岡県沼津市北高島町
4100055,静岡県,沼津市,高島本町,シズオカケン,ヌマヅシ,タカシマホンチョウ,静岡県沼津市高島本町
4100056,静岡県,沼津市,高島町,シズオカケン,ヌマヅシ,タカシマチョウ,静岡県沼津市高島町
4100057,静岡県,沼津市,高沢町,シズオカケン,ヌマヅシ,タカザワチョウ,静岡県沼津市高沢町
4100058,静岡県,沼津市,沼北町,シズオカケン,ヌマヅシ,ヌマキタチョウ,静岡県沼津市沼北町
4100059,静岡県,沼津市,若葉町,シズオカケン,ヌマヅシ,ワカバチョウ,静岡県沼津市若葉町
4100061,静岡県,沼津市,北園町,シズオカケン,ヌマヅシ,キタゾノチョウ,静岡県沼津市北園町
4100062,静岡県,沼津市,宮前町,シズオカケン,ヌマヅシ,ミヤマエチョウ,静岡県沼津市宮前町
4100063,静岡県,沼津市,緑ケ丘,シズオカケン,ヌマヅシ,ミドリガオカ,静岡県沼津市緑ケ丘
4100064,静岡県,沼津市,共栄町,シズオカケン,ヌマヅシ,キョウエイチョウ,静岡県沼津市共栄町
4100065,静岡県,沼津市,花園町,シズオカケン,ヌマヅシ,ハナゾノチョウ,静岡県沼津市花園町
4100101,静岡県,沼津市,多比,シズオカケン,ヌマヅシ,タビ,静岡県沼津市多比
4100102,静岡県,沼津市,口野,シズオカケン,ヌマヅシ,クチノ,静岡県沼津市口野
4100103,静岡県,沼津市,江浦,シズオカケン,ヌマヅシ,エノウラ,静岡県沼津市江浦
4100104,静岡県,沼津市,獅子浜,シズオカケン,ヌマヅシ,シシハマ,静岡県沼津市獅子浜
