zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
0200000,岩手県,盛岡市,,イワテケン,モリオカシ,,岩手県盛岡市
0200001,岩手県,盛岡市,上米内,イワテケン,モリオカシ,カミヨナイ,岩手県盛岡市上米内
0200002,岩手県,盛岡市,桜台,イワテケン,モリオカシ,サクラダイ,岩手県盛岡市桜台
0200003,岩手県,盛岡市,下米内,イワテケン,モリオカシ,シモヨナイ,岩手県盛岡市下米内
0200004,岩手県,盛岡市,山岸,イワテケン,モリオカシ,ヤマギシ,岩手県盛岡市山岸
0200005,岩手県,盛岡市,紅葉が丘,イワテケン,モリオカシ,モミジガオカ,岩手県盛岡市紅葉が丘
0200011,岩手県,盛岡市,三ツ割,イワテケン,モリオカシ,ミツワリ,岩手県盛岡市三ツ割
0200012,岩手県,盛岡市,岩清水,イワテケン,モリオカシ,イワシミズ,岩手県盛岡市岩清水
0200013,岩手県,盛岡市,愛宕町,イワテケン,モリオカシ,アタゴチョウ,岩手県盛岡市愛宕町
0200014,岩手県,盛岡市,愛宕下,イワテケン,モリオカシ,アタゴシタ,岩手県盛岡市愛宕下
0200015,岩手県,盛岡市,本町通,イワテケン,モリオカシ,ホンチョウドオリ,岩手県盛岡市本町通
0200016,岩手県,盛岡市,名須川町,イワテケン,モリオカシ,ナスカワチョウ,岩手県盛岡市名須川町
0200021,岩手県,盛岡市,中央通,イワテケン,モリオカシ,チュウオウドオリ,岩手県盛岡市中央通
0200022,岩手県,盛岡市,大通,イワテケン,モリオカシ,オオドオリ,岩手県盛岡市大通
0200023,岩手県,盛岡市,内丸,イワテケン,モリオカシ,ウチマル,岩手県盛岡市内丸
0200024,岩手県,盛岡市,菜園,イワテケン,モリオカシ,サイエン,岩手県盛岡市菜園
0200025,岩手県,盛岡市,大沢川原,イワテケン,モリオカシ,オオサワカワラ,岩手県盛岡市大沢川原
0200026,岩手県,盛岡市,開運橋通,イワテケン,モリオカシ,カイウンバシドオリ,岩手県盛岡市開運橋通
