zipcode,prefecture_name,city,town,prefecture_kana,city_kana,town_kana,normalized_address
5000000,岐阜県,岐阜市,,ギフケン,ギフシ,,岐阜県岐阜市
5008001,岐阜県,岐阜市,鏡岩,ギフケン,ギフシ,カガミイワ,岐阜県岐阜市鏡岩
5008002,岐阜県,岐阜市,御手洗,ギフケン,ギフシ,ミタラシ,岐阜県岐阜市御手洗
5008003,岐阜県,岐阜市,大宮町,ギフケン,ギフシ,オオミヤチョウ,岐阜県岐阜市大宮町
5008004,岐阜県,岐阜市,千畳敷,ギフケン,ギフシ,センジョウジキ,岐阜県岐阜市千畳敷
5008005,岐阜県,岐阜市,上材木町,ギフケン,ギフシ,カミザイモクチョウ,岐阜県岐阜市上材木町
5008006,岐阜県,岐阜市,堤外,ギフケン,ギフシ,テイガイ,岐阜県岐阜市堤外
5008007,岐阜県,岐阜市,元浜町,ギフケン,ギフシ,モトハマチョウ,岐阜県岐阜市元浜町
5008008,岐阜県,岐阜市,玉井町,ギフケン,ギフシ,タマイチョウ,岐阜県岐阜市玉井町
5008009,岐阜県,岐阜市,湊町,ギフケン,ギフシ,ミナトマチ,岐阜県岐阜市湊町
5008011,岐阜県,岐阜市,木挽町,ギフケン,ギフシ,コビキチョウ,岐阜県岐阜市木挽町
5008012,岐阜県,岐阜市,山口町,ギフケン,ギフシ,ヤマグチチョウ,岐阜県岐阜市山口町
5008013,岐阜県,岐阜市,松下町,ギフケン,ギフシ,マツシタチョウ,岐阜県岐阜市松下町
5008014,岐阜県,岐阜市,夕陽ケ丘,ギフケン,ギフシ,ユウヒガオカ,岐阜県岐阜市夕陽ケ丘
5008015,岐阜県,岐阜市,松山町,ギフケン,ギフシ,マツヤマチョウ,岐阜県岐阜市松山町
5008016,岐阜県,岐阜市,松ケ枝町,ギフケン,ギフシ,マツガエチョウ,岐阜県岐阜市松ケ枝町
5008017,岐阜県,岐阜市,梶川町,ギフケン,ギフシ,カジカワチョウ,岐阜県岐阜市梶川町
5008018,岐阜県,岐阜市,大仏町,ギフケン,ギフシ,ダイブツチョウ,岐阜県岐阜市大仏町
5008019,岐阜県,岐阜市,益屋町,ギフケン,ギフシ,マスヤチョウ,岐阜県岐阜市益屋町
5008021,岐阜県,岐阜市,上茶屋町,ギフケン,ギフシ,カミチャヤマチ,岐阜県岐阜市上茶屋町
5008022,岐阜県,岐阜市,下茶屋町,ギフケン,ギフシ,シモチャヤマチ,岐阜県岐阜市下茶屋町
5008023,岐阜県,岐阜市,今町,ギフケン,ギフシ,イママチ,岐阜県岐阜市今町
5008024,岐阜県,岐阜市,上新町,ギフケン,ギフシ,カミシンマチ,岐阜県岐阜市上新町
5008025,岐阜県,岐阜市,久屋町,ギフケン,ギフシ,ヒサヤチョウ,岐阜県岐阜市久屋町
5008026,岐阜県,岐阜市,上大久和町,ギフケン,ギフシ,カミオオクワチョウ,岐阜県岐阜市上大久和町
5008027,岐阜県,岐阜市,中大桑町,ギフケン,ギフシ,ナカオオクワチョウ,岐阜県岐阜市中大桑町
5008028,岐阜県,岐阜市,西材木町,ギフケン,ギフシ,ニシザイモクチョウ,岐阜県岐阜市西材木町
5008029,岐阜県,岐阜市,東材木町,ギフケン,ギフシ,ヒガシザイモクチョウ,岐阜県岐阜市東材木町
5008031,岐阜県,岐阜市,蜂屋町,ギフケン,ギフシ,ハチヤチョウ,岐阜県岐阜市蜂屋町
5008032,岐阜県,岐阜市,中新町,ギフケン,ギフシ,ナカシンマチ,岐阜県岐阜市中新町
5008033,岐阜県,岐阜市,魚屋町,ギフケン,ギフシ,ウオヤチョウ,岐阜県岐阜市魚屋町
5008034,岐阜県,岐阜市,本町,ギフケン,ギフシ,ホンマチ,岐阜県岐阜市本町
5008035,岐阜県,岐阜市,布屋町,ギフケン,ギフシ,ヌノヤチョウ,岐阜県岐阜市布屋町
5008036,岐阜県,岐阜市,甚衛町,ギフケン,ギフシ,ジンエイチョウ,岐阜県岐阜市甚衛町
